name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
1,"-69.51890172605,-22.35088419585","-69.518922913,-22.3508754792","-69.5189229132,-22.3508929121","-69.5188805391,-22.3508929125","-69.5188805389,-22.3508754796",180.00060792522805,0.0043577996572844845
2,"-69.51890172625,-22.3509016287","-69.5189229132,-22.3508929121","-69.5189229134,-22.3509103449","-69.5188805393,-22.3509103453","-69.5188805391,-22.3508929125",180.00060796731165,0.00435779911284487
3,"-69.51890172645,-22.35091906155","-69.5189229134,-22.3509103449","-69.5189229136,-22.3509277778","-69.5188805395,-22.3509277782","-69.5188805393,-22.3509103453",180.00060794441208,0.004357798566943392
4,"-69.51890172667501,-22.3509364944","-69.5189229136,-22.3509277778","-69.5189229139,-22.3509452106","-69.5188805397,-22.350945211","-69.5188805395,-22.3509277782",180.0007599299452,0.004357803163186736
5,"-69.51890172692501,-22.35095392725","-69.5189229139,-22.3509452106","-69.5189229141,-22.3509626435","-69.51888054,-22.3509626439","-69.5188805397,-22.350945211",180.00075992549097,0.004357802618745911
6,"-69.51890172715,-22.3509713601","-69.5189229141,-22.3509626435","-69.5189229143,-22.3509800763","-69.5188805402,-22.3509800767","-69.51888054,-22.3509626439",180.00060796700737,0.004357796932159459
7,"-69.51890172735,-22.35098879295","-69.5189229143,-22.3509800763","-69.5189229145,-22.3509975092","-69.5188805404,-22.3509975096","-69.5188805402,-22.3509800767",180.000607944108,0.004357796386256368
8,"-69.51890172755,-22.3510062258","-69.5189229145,-22.3509975092","-69.5189229147,-22.351014942","-69.5188805406,-22.3510149424","-69.5188805404,-22.3509975096",180.00060792818303,0.004357795841083603
9,"-69.51890172774999,-22.35102365865","-69.5189229147,-22.351014942","-69.5189229149,-22.3510323749","-69.5188805408,-22.3510323753","-69.5188805406,-22.3510149424",180.00060796329169,0.004357795296641164
10,"-69.518901727975,-22.3510410915","-69.5189229149,-22.3510323749","-69.5189229152,-22.3510498077","-69.518880541,-22.3510498081","-69.5188805408,-22.3510323753",180.00075991003868,0.004357799892878229
11,"-69.51890172819999,-22.351058524349998","-69.5189229152,-22.3510498077","-69.5189229154,-22.3510672406","-69.5188805412,-22.351067241","-69.518880541,-22.3510498081",180.00060796313971,0.0043578044891142455
12,"-69.5189017284,-22.3510759572","-69.5189229154,-22.3510672406","-69.5189229156,-22.3510846734","-69.5188805414,-22.3510846738","-69.5188805412,-22.351067241",180.00060794721495,0.004357803944669309
13,"-69.5189017286,-22.35109339005","-69.5189229156,-22.3510846734","-69.5189229158,-22.3511021063","-69.5188805416,-22.3511021067","-69.5188805414,-22.3510846738",180.00060796298737,0.00435780340022397
14,"-69.51890172879999,-22.3511108229","-69.5189229158,-22.3511021063","-69.518922916,-22.3511195391","-69.5188805418,-22.3511195395","-69.5188805416,-22.3511021067",180.00060790839058,0.004357802854316769
15,"-69.518901729025,-22.35112825575","-69.518922916,-22.3511195391","-69.5189229162,-22.351136972","-69.5188805421,-22.3511369724","-69.5188805418,-22.3511195395",180.00075996321232,0.004357797166271016
16,"-69.518901729275,-22.3511456886","-69.5189229162,-22.351136972","-69.5189229165,-22.3511544048","-69.5188805423,-22.3511544052","-69.5188805421,-22.3511369724",180.00075990946823,0.004357796621824467
17,"-69.5189017295,-22.35116312145","-69.5189229165,-22.3511544048","-69.5189229167,-22.3511718377","-69.5188805425,-22.3511718381","-69.5188805423,-22.3511544052",180.00060796268326,0.004357801219515662
18,"-69.51890172969999,-22.3511805543","-69.5189229167,-22.3511718377","-69.5189229169,-22.3511892705","-69.5188805427,-22.3511892709","-69.5188805425,-22.3511718381",180.0006079467585,0.004357800673606848
19,"-69.5189017299,-22.35119798715","-69.5189229169,-22.3511892705","-69.5189229171,-22.3512067034","-69.5188805429,-22.3512067038","-69.5188805427,-22.3511892709",180.00060796253126,0.0043578001276976305
20,"-69.5189014555,-22.3512200106","-69.5189226425,-22.3512112939","-69.5189226427,-22.3512287268","-69.5188802685,-22.3512287273","-69.5188802683,-22.3512112944",180.0006079624351,0.004357799440545609
21,"-69.51890145569999,-22.35123744345","-69.5189226427,-22.3512287268","-69.5189226429,-22.3512461596","-69.5188802687,-22.3512461601","-69.5188802685,-22.3512287273",180.0006079465104,0.0043577988946354815
22,"-69.518901455925,-22.3512548763","-69.5189226429,-22.3512461596","-69.5189226432,-22.3512635925","-69.5188802689,-22.351263593","-69.5188802687,-22.3512461601",180.00075994318564,0.004357803490858422
23,"-69.51890145614999,-22.351272309149998","-69.5189226432,-22.3512635925","-69.5189226434,-22.3512810253","-69.5188802691,-22.3512810258","-69.5188802689,-22.351263593",180.00060794635834,0.004357808088541771
24,"-69.518901456375,-22.351289742","-69.5189226434,-22.3512810253","-69.5189226436,-22.3512984582","-69.5188802694,-22.3512984587","-69.5188802691,-22.3512810258",180.0007599429955,0.004357802401958413
25,"-69.51890145659999,-22.35130717485","-69.5189226436,-22.3512984582","-69.5189226438,-22.351315891","-69.5188802696,-22.3513158915","-69.5188802694,-22.3512984587",180.00060792687003,0.004357796713913839
26,"-69.5189014568,-22.3513246077","-69.5189226438,-22.351315891","-69.518922644,-22.3513333239","-69.5188802698,-22.3513333244","-69.5188802696,-22.3513158915",180.0006079233068,0.0043577961687324175
27,"-69.518901457025,-22.35134204055","-69.518922644,-22.3513333239","-69.5189226443,-22.3513507567","-69.51888027,-22.3513507572","-69.5188802698,-22.3513333244",180.0007599470697,0.004357800766411579
28,"-69.51890145725,-22.3513594734","-69.5189226443,-22.3513507567","-69.5189226445,-22.3513681896","-69.5188802702,-22.3513681901","-69.51888027,-22.3513507572",180.00060794249066,0.0043578053626282445
29,"-69.51890145745,-22.35137690625","-69.5189226445,-22.3513681896","-69.5189226447,-22.3513856224","-69.5188802704,-22.3513856229","-69.5188802702,-22.3513681901",180.00060796523798,0.004357804816713604
30,"-69.51890145765,-22.3513943391","-69.5189226447,-22.3513856224","-69.5189226449,-22.3514030553","-69.5188802706,-22.3514030558","-69.5188802704,-22.3513856229",180.00060792300258,0.0043578042722600095
31,"-69.51890145787499,-22.351411771949998","-69.5189226449,-22.3514030553","-69.5189226452,-22.3514204881","-69.5188802708,-22.3514204886","-69.5188802706,-22.3514030558",180.00075994668936,0.0043578088699336975
32,"-69.5189014581,-22.351429204800002","-69.5189226452,-22.3514204881","-69.5189226454,-22.351437921","-69.518880271,-22.3514379215","-69.5188802708,-22.3514204886",180.00060794218638,0.004357813466144889
33,"-69.51890145830001,-22.35144663765","-69.5189226454,-22.351437921","-69.5189226456,-22.3514553538","-69.5188802712,-22.3514553543","-69.518880271,-22.3514379215",180.0006079649338,0.004357812920227348
34,"-69.518901458525,-22.3514640705","-69.5189226456,-22.3514553538","-69.5189226458,-22.3514727867","-69.5188802715,-22.3514727872","-69.5188802712,-22.3514553543",180.0007599033729,0.004357807233645096
35,"-69.51890145875001,-22.351481503349998","-69.5189226458,-22.3514727867","-69.518922646,-22.3514902195","-69.5188802717,-22.35149022","-69.5188802715,-22.3514727872",180.00060794544567,0.004357801546332358
36,"-69.518901458975,-22.3514989362","-69.518922646,-22.3514902195","-69.5189226463,-22.3515076524","-69.5188802719,-22.3515076529","-69.5188802717,-22.35149022",180.0007599418547,0.004357806142539364
37,"-69.51890145920001,-22.35151636905","-69.5189226463,-22.3515076524","-69.5189226465,-22.3515250852","-69.5188802721,-22.3515250857","-69.5188802719,-22.3515076529",180.00060794529355,0.004357810739476049
38,"-69.51890145940001,-22.3515338019","-69.5189226465,-22.3515250852","-69.5189226467,-22.3515425181","-69.5188802723,-22.3515425186","-69.5188802721,-22.3515250857",180.00060794173004,0.0043578101950179395
39,"-69.51890144655,-22.351553431975","-69.5189226337,-22.3515447153","-69.5189226339,-22.3515621482","-69.5188802594,-22.3515621486","-69.5188802592,-22.3515447158",180.00060796272413,0.004357819864564374
40,"-69.51890144675001,-22.351570864825","-69.5189226339,-22.3515621482","-69.5189226341,-22.351579581","-69.5188802596,-22.3515795815","-69.5188802594,-22.3515621486",180.00060792397593,0.004357819319373399
41,"-69.51890144697501,-22.351588297675","-69.5189226341,-22.351579581","-69.5189226344,-22.3515970139","-69.5188802598,-22.3515970143","-69.5188802596,-22.3515795815",180.00075992377495,0.00435782391630319
42,"-69.5189014472,-22.351605730524998","-69.5189226344,-22.3515970139","-69.5189226346,-22.3516144467","-69.51888026,-22.3516144472","-69.5188802598,-22.3515970143",180.0006079624959,0.004357828513231932
43,"-69.51890144742501,-22.351623163375002","-69.5189226346,-22.3516144467","-69.5189226348,-22.3516318796","-69.5188802603,-22.35163188","-69.51888026,-22.3516144472",180.00075990512084,0.0043578228266492975
44,"-69.51890144765,-22.351640596225","-69.5189226348,-22.3516318796","-69.518922635,-22.3516493124","-69.5188802605,-22.3516493129","-69.5188802603,-22.35163188",180.00060794300765,0.0043578171393361806
45,"-69.51890144785,-22.351658029075004","-69.518922635,-22.3516493124","-69.5189226352,-22.3516667453","-69.5188802607,-22.3516667457","-69.5188802605,-22.3516493129",180.00060796226776,0.004357816593412459
46,"-69.51890144807501,-22.351675461925","-69.5189226352,-22.3516667453","-69.5189226355,-22.3516841781","-69.5188802609,-22.3516841786","-69.5188802607,-22.3516667457",180.0007599435076,0.004357821190337014
47,"-69.5189014483,-22.351692894775","-69.5189226355,-22.3516841781","-69.5189226357,-22.351701611","-69.5188802611,-22.3517016114","-69.5188802609,-22.3516841786",180.0006079041076,0.004357825787260525
48,"-69.51890144849999,-22.351710327625","-69.5189226357,-22.351701611","-69.5189226359,-22.3517190438","-69.5188802613,-22.3517190443","-69.5188802611,-22.3517016114",180.00060796203957,0.004357825242065036
49,"-69.5189014487,-22.351727760475","-69.5189226359,-22.3517190438","-69.5189226361,-22.3517364767","-69.5188802615,-22.3517364771","-69.5188802613,-22.3517190443",180.00060794262748,0.00435782469686914
50,"-69.518901448925,-22.351745193325","-69.5189226361,-22.3517364767","-69.5189226364,-22.3517539095","-69.5188802617,-22.35175391","-69.5188802615,-22.3517364771",180.0007599624633,0.004357829293788222
51,"-69.51890144915001,-22.351762626175","-69.5189226364,-22.3517539095","-69.5189226366,-22.3517713424","-69.5188802619,-22.3517713428","-69.5188802617,-22.35175391",180.00060790380354,0.004357833890706259
52,"-69.51890144935,-22.351780059024996","-69.5189226366,-22.3517713424","-69.5189226368,-22.3517887752","-69.5188802621,-22.3517887757","-69.5188802619,-22.3517713428",180.00060794239937,0.004357833345507869
53,"-69.518901449575,-22.351797491875","-69.5189226368,-22.3517887752","-69.518922637,-22.3518062081","-69.5188802624,-22.3518062085","-69.5188802621,-22.3517887757",180.00075996217785,0.004357827658195621
54,"-69.5189014498,-22.351814924724998","-69.518922637,-22.3518062081","-69.5189226372,-22.3518236409","-69.5188802626,-22.3518236414","-69.5188802624,-22.3518062085",180.00060794224746,0.004357821970883611
55,"-69.518901450025,-22.351832357575","-69.5189226372,-22.3518236409","-69.5189226375,-22.3518410738","-69.5188802628,-22.3518410742","-69.5188802626,-22.3518236414",180.00075990310796,0.004357826567797461
56,"-69.51890145025,-22.351849790425","-69.5189226375,-22.3518410738","-69.5189226377,-22.3518585066","-69.518880263,-22.3518585071","-69.5188802628,-22.3518410742",180.00060796143111,0.004357831164710267
57,"-69.51890145045,-22.351867223275","-69.5189226377,-22.3518585066","-69.5189226379,-22.3518759395","-69.5188802632,-22.3518759399","-69.518880263,-22.3518585071",180.000607961355,0.004357830619509857
58,"-69.5189014638,-22.351888128424996","-69.518922651,-22.3518794118","-69.5189226512,-22.3518968446","-69.5188802766,-22.3518968451","-69.5188802764,-22.3518794122",180.0006079419278,0.004357819681494261
59,"-69.518901464025,-22.351905561275","-69.5189226512,-22.3518968446","-69.5189226515,-22.3519142775","-69.5188802768,-22.3519142779","-69.5188802766,-22.3518968451",180.00075996071672,0.004357824278403716
60,"-69.51890146425,-22.351922994124998","-69.5189226515,-22.3519142775","-69.5189226517,-22.3519317103","-69.518880277,-22.3519317108","-69.5188802768,-22.3519142779",180.00060788376788,0.004357828875312121
61,"-69.51890146445,-22.351940426975","-69.5189226517,-22.3519317103","-69.5189226519,-22.3519491432","-69.5188802772,-22.3519491436","-69.518880277,-22.3519317108",180.00060796103566,0.004357828330110017
62,"-69.518901464675,-22.351957859825","-69.5189226519,-22.3519491432","-69.5189226521,-22.351966576","-69.5188802775,-22.3519665765","-69.5188802772,-22.3519491436",180.00075994109562,0.004357822642799979
63,"-69.518901464925,-22.351975292675","-69.5189226521,-22.351966576","-69.5189226524,-22.3519840089","-69.5188802777,-22.3519840093","-69.5188802775,-22.3519665765",180.00075992166452,0.004357822096866345
64,"-69.51890146515,-22.351992725525","-69.5189226524,-22.3519840089","-69.5189226526,-22.3520014417","-69.5188802779,-22.3520014422","-69.5188802777,-22.3519840093",180.00060794147163,0.004357826693770562
65,"-69.51890146535,-22.352010158375002","-69.5189226526,-22.3520014417","-69.5189226528,-22.3520188746","-69.5188802781,-22.352018875","-69.5188802779,-22.3520014422",180.0006079607314,0.0043578261492975695
66,"-69.51890146555,-22.352027591225","-69.5189226528,-22.3520188746","-69.518922653,-22.3520363074","-69.5188802783,-22.3520363079","-69.5188802781,-22.352018875",180.00060792198337,0.004357825604093452
67,"-69.518901465775,-22.352045024074997","-69.518922653,-22.3520363074","-69.5189226533,-22.3520537403","-69.5188802785,-22.3520537407","-69.5188802783,-22.3520363079",180.0007599212842,0.004357830200262523
68,"-69.51890146599999,-22.352062456925","-69.5189226533,-22.3520537403","-69.5189226535,-22.3520711731","-69.5188802787,-22.3520711736","-69.5188802785,-22.3520537407",180.00060794116735,0.004357834797161267
69,"-69.5189014662,-22.352079889775","-69.5189226535,-22.3520711731","-69.5189226537,-22.352088606","-69.5188802789,-22.3520886064","-69.5188802787,-22.3520711736",180.0006079604271,0.004357834252685374
70,"-69.5189014664,-22.352097322625","-69.5189226537,-22.352088606","-69.5189226539,-22.3521060388","-69.5188802791,-22.3521060393","-69.5188802789,-22.3520886064",180.00060796035098,0.004357833707478356
71,"-69.51890146662501,-22.352114755475","-69.5189226539,-22.3521060388","-69.5189226542,-22.3521234717","-69.5188802793,-22.3521234721","-69.5188802791,-22.3521060393",180.00075990156805,0.004357838303641952
72,"-69.518901466875,-22.352132188325","-69.5189226542,-22.3521234717","-69.5189226544,-22.3521409045","-69.5188802796,-22.352140905","-69.5188802793,-22.3521234721",180.00075994014486,0.004357837758434123
73,"-69.51890146710001,-22.352149621175002","-69.5189226544,-22.3521409045","-69.5189226546,-22.3521583374","-69.5188802798,-22.3521583378","-69.5188802796,-22.352140905",180.00060794078698,0.00435783207185487
74,"-69.5189014673,-22.352167054025003","-69.5189226546,-22.3521583374","-69.5189226548,-22.3521757702","-69.51888028,-22.3521757707","-69.5188802798,-22.3521583378",180.0006079213748,0.0043578315259155155
75,"-69.518901467525,-22.352184486875","-69.5189226548,-22.3521757702","-69.5189226551,-22.3521932031","-69.5188802802,-22.3521932035","-69.51888028,-22.3521757707",180.00075993985928,0.004357836122805649
76,"-69.51890146775,-22.352201919724997","-69.5189226551,-22.3521932031","-69.5189226553,-22.3522106359","-69.5188802804,-22.3522106364","-69.5188802802,-22.3521932035",180.00060794055884,0.004357840720425455
77,"-69.5189014549,-22.35222154975","-69.5189226422,-22.3522128331","-69.5189226424,-22.3522302659","-69.5188802676,-22.3522302664","-69.5188802674,-22.3522128336",180.0006079615528,0.004357829822365393
78,"-69.51890145512499,-22.3522389826","-69.5189226424,-22.3522302659","-69.5189226427,-22.3522476988","-69.5188802678,-22.3522476993","-69.5188802676,-22.3522302664",180.00075993781854,0.004357834419252256
79,"-69.51890145535,-22.35225641545","-69.5189226427,-22.3522476988","-69.5189226429,-22.3522651316","-69.518880268,-22.3522651321","-69.5188802678,-22.3522476993",180.00060792272885,0.00435783901540735
80,"-69.51890145557499,-22.3522738483","-69.5189226429,-22.3522651316","-69.5189226431,-22.3522825645","-69.5188802683,-22.352282565","-69.518880268,-22.3522651321",180.0007599182926,0.004357833328099082
81,"-69.5189014558,-22.35229128115","-69.5189226431,-22.3522825645","-69.5189226433,-22.3522999973","-69.5188802685,-22.3522999978","-69.5188802683,-22.352282565",180.00060796124848,0.0043578276415217766
82,"-69.51890145602499,-22.352308714","-69.5189226433,-22.3522999973","-69.5189226436,-22.3523174302","-69.5188802687,-22.3523174307","-69.5188802685,-22.3522999978",180.00075993743843,0.004357832238404453
83,"-69.51890145625,-22.35232614685","-69.5189226436,-22.3523174302","-69.5189226438,-22.352334863","-69.5188802689,-22.3523348635","-69.5188802687,-22.3523174307",180.00060792242445,0.00435783683455536
84,"-69.51890145645001,-22.3523435797","-69.5189226438,-22.352334863","-69.518922644,-22.3523522959","-69.5188802691,-22.3523522964","-69.5188802689,-22.3523348635",180.00060793819708,0.004357836289341352
85,"-69.51890145665,-22.35236101255","-69.518922644,-22.3523522959","-69.5189226442,-22.3523697287","-69.5188802693,-22.3523697292","-69.5188802691,-22.3523522964",180.00060794160828,0.004357835744857662
86,"-69.5189014569,-22.3523784454","-69.5189226442,-22.3523697287","-69.5189226445,-22.3523871616","-69.5188802696,-22.3523871621","-69.5188802693,-22.3523697292",180.00091191673522,0.004357835198912129
87,"-69.51890145715,-22.35239587825","-69.5189226445,-22.3523871616","-69.5189226447,-22.3524045944","-69.5188802698,-22.3524045949","-69.5188802696,-22.3523871621",180.00060792212034,0.004357834653696916
88,"-69.51890145735,-22.3524133111","-69.5189226447,-22.3524045944","-69.5189226449,-22.3524220273","-69.51888027,-22.3524220278","-69.5188802698,-22.3524045949",180.0006079572285,0.004357834109212016
89,"-69.51890145755,-22.352430743950002","-69.5189226449,-22.3524220273","-69.5189226451,-22.3524394601","-69.5188802702,-22.3524394606","-69.51888027,-22.3524220278",180.00060796064008,0.004357833563995989
90,"-69.518901457775,-22.3524481768","-69.5189226451,-22.3524394601","-69.5189226454,-22.352456893","-69.5188802704,-22.3524568935","-69.5188802702,-22.3524394606",180.0007599173419,0.004357838160138284
91,"-69.518901458,-22.35246560965","-69.5189226454,-22.352456893","-69.5189226456,-22.3524743258","-69.5188802706,-22.3524743263","-69.5188802704,-22.3524568935",180.00060792181603,0.004357842757010252
92,"-69.518901458225,-22.3524830425","-69.5189226456,-22.3524743258","-69.5189226458,-22.3524917587","-69.5188802709,-22.3524917592","-69.5188802706,-22.3524743263",180.0007599364876,0.004357837070434299
93,"-69.51890145845,-22.35250047535","-69.5189226458,-22.3524917587","-69.518922646,-22.3525091915","-69.5188802711,-22.352509192","-69.5188802709,-22.3524917592",180.00060792166386,0.004357831382397141
94,"-69.518901458675,-22.352517908200003","-69.518922646,-22.3525091915","-69.5189226463,-22.3525266244","-69.5188802713,-22.3525266249","-69.5188802711,-22.352509192",180.00075993629744,0.0043578359785352485
95,"-69.5189014589,-22.35253534105","-69.5189226463,-22.3525266244","-69.5189226465,-22.3525440572","-69.5188802715,-22.3525440577","-69.5188802713,-22.3525266249",180.00060794084766,0.004357840576133752
96,"-69.51879932205,-22.35088419685","-69.518820509,-22.3508754802","-69.5188205092,-22.3508929131","-69.5187781351,-22.3508929135","-69.5187781349,-22.3508754806",180.00060796390014,0.004357799656522481
97,"-69.51879932225,-22.3509016297","-69.5188205092,-22.3508929131","-69.5188205094,-22.3509103459","-69.5187781353,-22.3509103463","-69.5187781351,-22.3508929135",180.0006079286394,0.004357799112082868
98,"-69.51879932245001,-22.35091906255","-69.5188205094,-22.3509103459","-69.5188205096,-22.3509277788","-69.5187781355,-22.3509277792","-69.5187781353,-22.3509103463",180.00060796374817,0.004357798567642849
99,"-69.518799322625,-22.3509364954","-69.5188205096,-22.3509277788","-69.5188205098,-22.3509452116","-69.5187781356,-22.350945212","-69.5187781355,-22.3509277792",180.00045594636535,0.004357803163886193
100,"-69.51879932279999,-22.35095392825","-69.5188205098,-22.3509452116","-69.51882051,-22.3509626445","-69.5187781358,-22.3509626449","-69.5187781356,-22.350945212",180.00060796359594,0.004357807760128491
101,"-69.518799323,-22.3509713611","-69.51882051,-22.3509626445","-69.5188205102,-22.3509800773","-69.518778136,-22.3509800777","-69.5187781358,-22.3509626449",180.0006079476712,0.004357807215685976
102,"-69.5187993232,-22.35098879395","-69.5188205102,-22.3509800773","-69.5188205104,-22.3509975102","-69.5187781362,-22.3509975106","-69.518778136,-22.3509800777",180.00060792477188,0.004357806671243057
103,"-69.5187993234,-22.3510062268","-69.5188205104,-22.3509975102","-69.5188205106,-22.351014943","-69.5187781364,-22.3510149434","-69.5187781362,-22.3509975106",180.00060794751917,0.004357806125338277
104,"-69.51879932359999,-22.35102365965","-69.5188205106,-22.351014943","-69.5188205108,-22.3510323759","-69.5187781366,-22.3510323763","-69.5187781364,-22.3510149434",180.0006079632917,0.004357805579433093
105,"-69.51879932375,-22.3510410925","-69.5188205108,-22.3510323759","-69.5188205109,-22.3510498087","-69.5187781367,-22.3510498091","-69.5187781366,-22.3510323763",180.00030396401547,0.0043578050342582345
106,"-69.5187993239,-22.351058525350002","-69.5188205109,-22.3510498087","-69.5188205111,-22.3510672416","-69.5187781369,-22.351067242","-69.5187781367,-22.3510498091",180.00060794380363,0.004357804489813702
107,"-69.5187993241,-22.3510759582","-69.5188205111,-22.3510672416","-69.5188205113,-22.3510846744","-69.5187781371,-22.3510846748","-69.5187781369,-22.351067242",180.000607966551,0.004357803945368766
108,"-69.5187993243,-22.35109339105","-69.5188205113,-22.3510846744","-69.5188205115,-22.3511021073","-69.5187781373,-22.3511021077","-69.5187781371,-22.3510846748",180.00060794365146,0.004357803399461969
109,"-69.5187993245,-22.3511108239","-69.5188205115,-22.3511021073","-69.5188205117,-22.3511195401","-69.5187781375,-22.3511195405","-69.5187781373,-22.3511021077",180.00060790839058,0.004357802854285497
110,"-69.5187993247,-22.351128256750002","-69.5188205117,-22.3511195401","-69.5188205119,-22.351136973","-69.5187781377,-22.3511369734","-69.5187781375,-22.3511195405",180.00060796283555,0.00435780230983935
111,"-69.518799324875,-22.3511456896","-69.5188205119,-22.351136973","-69.5188205121,-22.3511544058","-69.5187781378,-22.3511544062","-69.5187781377,-22.3511369734",180.00045598435315,0.004357806906799577
112,"-69.51879932505,-22.35116312245","-69.5188205121,-22.3511544058","-69.5188205123,-22.3511718387","-69.518778138,-22.3511718391","-69.5187781378,-22.3511544062",180.00060792401138,0.004357811503028028
113,"-69.51879932525,-22.3511805553","-69.5188205123,-22.3511718387","-69.5188205125,-22.3511892715","-69.5187781382,-22.3511892719","-69.518778138,-22.3511718391",180.0006079660946,0.004357810957117927
114,"-69.51879932545,-22.351197988150002","-69.5188205125,-22.3511892715","-69.5188205127,-22.3512067044","-69.5187781384,-22.3512067048","-69.5187781382,-22.3511892719",180.00060792385926,0.00435781041266888
115,"-69.51879905105,-22.35122001165","-69.5188202381,-22.351211295","-69.5188202383,-22.3512287279","-69.518777864,-22.3512287283","-69.5187778638,-22.3512112954",180.000607943099,0.004357809723924536
116,"-69.51879905125,-22.3512374445","-69.5188202383,-22.3512287279","-69.5188202385,-22.3512461607","-69.5187778642,-22.3512461611","-69.518777864,-22.3512287283",180.0006079465104,0.004357809178013119
117,"-69.51879905145,-22.35125487735","-69.5188202385,-22.3512461607","-69.5188202387,-22.3512635936","-69.5187778644,-22.351263594","-69.5187778642,-22.3512461611",180.00060792361106,0.004357808633562755
118,"-69.518799051625,-22.3512723102","-69.5188202387,-22.3512635936","-69.5188202389,-22.3512810264","-69.5187778645,-22.3512810268","-69.5187778644,-22.351263594",180.00045596460274,0.0043578132312448205
119,"-69.5187990518,-22.35128974305","-69.5188202389,-22.3512810264","-69.5188202391,-22.3512984593","-69.5187778647,-22.3512984597","-69.5187778645,-22.3512810268",180.00060794279472,0.004357817827464383
120,"-69.51879905199999,-22.3513071759","-69.5188202391,-22.3512984593","-69.5188202393,-22.3513158921","-69.5187778649,-22.3513158925","-69.5187778647,-22.3512984597",180.0006079655422,0.004357817281550065
121,"-69.51879905220001,-22.351324608749998","-69.5188202393,-22.3513158921","-69.5188202395,-22.351333325","-69.5187778651,-22.3513333254","-69.5187778649,-22.3513158925",180.0006079619788,0.004357816736366073
122,"-69.5187990524,-22.3513420416","-69.5188202395,-22.351333325","-69.5188202397,-22.3513507578","-69.5187778653,-22.3513507582","-69.5187778651,-22.3513333254",180.00060792671803,0.004357816191912406
123,"-69.5187990526,-22.35135947445","-69.5188202397,-22.3513507578","-69.5188202399,-22.3513681907","-69.5187778655,-22.3513681911","-69.5187778653,-22.3513507582",180.00060792315452,0.0043578156467276065
124,"-69.51879905275,-22.3513769073","-69.5188202399,-22.3513681907","-69.51882024,-22.3513856235","-69.5187778656,-22.3513856239","-69.5187778655,-22.3513681911",180.00030398261904,0.004357815100811676
125,"-69.5187990529,-22.351394340149998","-69.51882024,-22.3513856235","-69.5188202402,-22.3514030564","-69.5187778658,-22.3514030568","-69.5187778656,-22.3513856239",180.0006079616744,0.004357814555626069
126,"-69.5187990531,-22.351411773","-69.5188202402,-22.3514030564","-69.5188202404,-22.3514204892","-69.518777866,-22.3514204896","-69.5187778658,-22.3514030568",180.0006079264138,0.004357814011170787
127,"-69.5187990533,-22.35142920585","-69.5188202404,-22.3514204892","-69.5188202406,-22.3514379221","-69.5187778662,-22.3514379225","-69.518777866,-22.3514204896",180.00060794218626,0.004357813465984375
128,"-69.5187990535,-22.3514466387","-69.5188202406,-22.3514379221","-69.5188202408,-22.3514553549","-69.5187778664,-22.3514553553","-69.5187778662,-22.3514379225",180.00060796493386,0.004357812920066831
129,"-69.51879905370001,-22.35146407155","-69.5188202408,-22.3514553549","-69.518820241,-22.3514727878","-69.5187778666,-22.3514727882","-69.5187778664,-22.3514553553",180.00060794203438,0.004357812374879612
130,"-69.518799053875,-22.3514815044","-69.518820241,-22.3514727878","-69.5188202412,-22.3514902206","-69.5187778667,-22.351490221","-69.5187778666,-22.3514727882",180.0004559639182,0.004357816971817102
131,"-69.51879905405,-22.35149893725","-69.5188202412,-22.3514902206","-69.5188202414,-22.3515076535","-69.5187778669,-22.3515076539","-69.5187778667,-22.351490221",180.00060792254615,0.0043578215687535456
132,"-69.51879905425,-22.3515163701","-69.5188202414,-22.3515076535","-69.5188202416,-22.3515250863","-69.5187778671,-22.3515250867","-69.5187778669,-22.3515076539",180.00060796462955,0.004357821023563828
133,"-69.51879905445,-22.35153380295","-69.5188202416,-22.3515250863","-69.5188202418,-22.3515425192","-69.5187778673,-22.3515425196","-69.5187778671,-22.3515250867",180.0006079417302,0.004357820478373709
134,"-69.5187990416,-22.351553433","-69.5188202287,-22.3515447164","-69.5188202289,-22.3515621492","-69.5187778545,-22.3515621496","-69.5187778543,-22.3515447168",180.00060796446792,0.004357809580222921
135,"-69.51879904180001,-22.35157086585","-69.5188202289,-22.3515621492","-69.5188202291,-22.3515795821","-69.5187778547,-22.3515795825","-69.5187778545,-22.3515621496",180.0006079415682,0.004357809035033229
136,"-69.51879904200001,-22.3515882987","-69.5188202291,-22.3515795821","-69.5188202293,-22.3515970149","-69.5187778549,-22.3515970153","-69.5187778547,-22.3515795825",180.0006079449796,0.004357808490573861
137,"-69.518799042175,-22.35160573155","-69.5188202293,-22.3515970149","-69.5188202295,-22.3516144478","-69.518777855,-22.3516144482","-69.5187778549,-22.3515970153",180.00045594156035,0.0043578130875038925
138,"-69.51879904235,-22.3516231644","-69.5188202295,-22.3516144478","-69.5188202297,-22.3516318806","-69.5187778552,-22.351631881","-69.518777855,-22.3516144482",180.00060794482755,0.00435781768370215
139,"-69.51879904255,-22.35164059725","-69.5188202297,-22.3516318806","-69.5188202299,-22.3516493135","-69.5187778554,-22.3516493139","-69.5187778552,-22.351631881",180.00060796059995,0.004357817138509558
140,"-69.51879904275,-22.3516580301","-69.5188202299,-22.3516493135","-69.5188202301,-22.3516667463","-69.5187778556,-22.3516667467","-69.5187778554,-22.3516493139",180.00060796401146,0.004357816593316564
