name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
402,"-68.5676641557,-24.0302914109","-68.567685515,-24.0300944363","-68.5676841967,-24.0304885023","-68.5676427964,-24.0304883854","-68.5676441148,-24.0300943195",179.8249124280792,0.004204534042350447
403,"-68.567548117,-24.0302910834","-68.5675694764,-24.0300941088","-68.5675681578,-24.0304881747","-68.5675267574,-24.0304880579","-68.5675280762,-24.030093992",179.8248670448911,0.004204539113107512
404,"-68.5674320782,-24.0302907557","-68.5674534378,-24.0300937812","-68.5674521188,-24.0304878471","-68.5674107185,-24.0304877302","-68.5674120376,-24.0300936643",179.82481960796753,0.0042045340816903275
405,"-68.5673160394,-24.030290428","-68.5673373993,-24.0300934535","-68.5673360799,-24.0304875194","-68.5672946796,-24.0304874025","-68.5672959991,-24.0300933366",179.82476697315371,0.004204534092412143
406,"-68.5672000007,-24.0302901002","-68.5672213607,-24.0300931258","-68.567220041,-24.0304871916","-68.5671786406,-24.0304870747","-68.5671799605,-24.0300930088",179.824720208455,0.004204539197553056
407,"-68.567083962,-24.0302897723","-68.5671053221,-24.0300927979","-68.567104002,-24.0304868638","-68.5670626017,-24.0304867468","-68.5670639219,-24.0300926809",179.82467348139193,0.004204534147533329
408,"-68.5669679232,-24.0302894443","-68.5669892836,-24.0300924699","-68.5669879631,-24.0304865358","-68.5669465628,-24.0304864188","-68.5669478834,-24.0300923529",179.82462084900254,0.004204534158266179
409,"-68.5668518845,-24.0302891163","-68.566873245,-24.0300921419","-68.5668719242,-24.0304862077","-68.5668305239,-24.0304860907","-68.5668318448,-24.0300920248",179.82458066037321,0.004204534186210453
410,"-68.5667358457,-24.0302887881","-68.5667572064,-24.0300918137","-68.5667558853,-24.0304858796","-68.5667144849,-24.0304857625","-68.5667158062,-24.0300916967",179.82453460888047,0.004204539274889735
411,"-68.566619807,-24.0302884599","-68.5666411679,-24.0300914855","-68.5666398464,-24.0304855514","-68.566598446,-24.0304854343","-68.5665997677,-24.0300913684",179.82448130573079,0.00420453930283954
412,"-68.5665037682,-24.0302881316","-68.5665251293,-24.0300911572","-68.5665238074,-24.0304852231","-68.5664824071,-24.0304851059","-68.5664837291,-24.0300910401",179.82443453710454,0.0042045342535855686
413,"-68.5663877295,-24.0302878032","-68.5664090907,-24.0300908288","-68.5664077685,-24.0304848947","-68.5663663682,-24.0304847775","-68.5663676905,-24.0300907116",179.82439439174786,0.004204534281555383
414,"-68.5684782195,-24.0297569297","-68.5684995774,-24.029559955","-68.5684982616,-24.029954021","-68.5684568615,-24.0299539044","-68.5684581774,-24.0295598384",179.8252441380083,0.0042045311325448285
415,"-68.5683621812,-24.0297566028","-68.5683835393,-24.0295596281","-68.5683822232,-24.0299536941","-68.568340823,-24.0299535774","-68.5683421393,-24.0295595115",179.82519737313893,0.0042045362383569505
416,"-68.5682461429,-24.0297562758","-68.5682675012,-24.0295593011","-68.5682661847,-24.0299533671","-68.5682247845,-24.0299532504","-68.5682261012,-24.0295591844",179.82514407139425,0.004204536265486806
417,"-68.5681301046,-24.0297559487","-68.5681514631,-24.0295589741","-68.5681501462,-24.02995304","-68.5681087461,-24.0299529233","-68.5681100631,-24.0295588573",179.82509730184785,0.004204531216110437
418,"-68.5680140663,-24.0297556215","-68.568035425,-24.0295586469","-68.5680341078,-24.0299527129","-68.5679927076,-24.0299525961","-68.567994025,-24.0295585302",179.82505124930637,0.004204536304779138
419,"-68.5678980281,-24.0297552942","-68.5679193869,-24.0295583197","-68.5679180693,-24.0299523856","-68.5678766692,-24.0299522688","-68.5678779869,-24.0295582029",179.8250044813256,0.004204531254689546
420,"-68.5676659515,-24.0297546395","-68.5676873107,-24.0295576649","-68.5676859924,-24.0299517308","-68.5676445923,-24.029951614","-68.5676459107,-24.0295575481",179.82491237163288,0.004204531276111773
421,"-68.5672017984,-24.0297533288","-68.5672231583,-24.0295563543","-68.5672218386,-24.0299504202","-68.5671804385,-24.0299503033","-68.5671817583,-24.0295562374",179.82472677309906,0.004204531353354616
422,"-68.5670857602,-24.0297530009","-68.5671071202,-24.0295560265","-68.5671058002,-24.0299500924","-68.5670644,-24.0299499754","-68.5670657202,-24.0295559095",179.8246793355925,0.0042045364757162355
423,"-68.5669697219,-24.029752673","-68.5669910821,-24.0295556985","-68.5669897617,-24.0299497644","-68.5669483616,-24.0299496474","-68.5669496821,-24.0295555815",179.82463327912248,0.004204531409205863
424,"-68.5668536836,-24.0297523449","-68.566875044,-24.0295553705","-68.5668737233,-24.0299494364","-68.5668323231,-24.0299493193","-68.566833644,-24.0295552534",179.82458584588926,0.004204536532322584
425,"-68.5667376454,-24.0297520168","-68.566759006,-24.0295550424","-68.5667576849,-24.0299491083","-68.5667162847,-24.0299489912","-68.5667176059,-24.0295549253",179.8245397933961,0.004204541621037346
426,"-68.5666216071,-24.0297516885","-68.5666429679,-24.0295547142","-68.5666416464,-24.02994878","-68.5666002463,-24.0299486629","-68.5666015679,-24.029554597",179.82448644455894,0.004204531493059141
427,"-68.5665055689,-24.0297513602","-68.5665269298,-24.0295543858","-68.566525608,-24.0299484517","-68.5664842078,-24.0299483346","-68.5664855298,-24.0295542687",179.8244411027727,0.004204536564540803
428,"-68.5684795504,-24.0293583477","-68.5685009083,-24.029161373","-68.5684995925,-24.029555439","-68.5684581925,-24.0295553224","-68.5684595084,-24.0291612564",179.82524360372474,0.004204534017090823
429,"-68.5683635125,-24.0293580208","-68.5683848705,-24.0291610461","-68.5683835544,-24.0295551121","-68.5683421544,-24.0295549955","-68.5683434706,-24.0291609295",179.8252041289739,0.004204534027785386
430,"-68.5682474746,-24.0293576938","-68.5682688328,-24.0291607191","-68.5682675163,-24.0295547851","-68.5682261163,-24.0295546684","-68.5682274329,-24.0291606025",179.8251507814048,0.004204534055636646
431,"-68.5681314366,-24.0293573667","-68.568152795,-24.0291603921","-68.5681514782,-24.0295544581","-68.5681100782,-24.0295543413","-68.5681113951,-24.0291602754",179.8251099225223,0.004204534100655414
432,"-68.5680153987,-24.0293570395","-68.5680367573,-24.0291600649","-68.5680354401,-24.0295541309","-68.5679940401,-24.0295540142","-68.5679953574,-24.0291599482",179.82505800383126,0.004204534094914494
433,"-68.5678993608,-24.0293567123","-68.5679207195,-24.0291597377","-68.567919402,-24.0295538037","-68.567878002,-24.0295536869","-68.5678793196,-24.0291596209",179.82501714572527,0.004204534139231675
434,"-68.5677833229,-24.0293563849","-68.5678046818,-24.0291594104","-68.5678033639,-24.0295534763","-68.5677619639,-24.0295533595","-68.5677632819,-24.0291592936",179.82496446736099,0.004204534149941569
435,"-68.5676672849,-24.0293560575","-68.5676886441,-24.0291590829","-68.5676873258,-24.0295531489","-68.5676459258,-24.0295530321","-68.5676472441,-24.0291589661",179.82491845703242,0.0042045392386512405
436,"-68.567551247,-24.02935573","-68.5675726063,-24.0291587554","-68.5675712877,-24.0295528214","-68.5675298877,-24.0295527045","-68.5675312064,-24.0291586386",179.82487169069816,0.004204534188552369
437,"-68.5674352091,-24.0293554024","-68.5674565686,-24.0291584279","-68.5674552496,-24.0295524938","-68.5674138496,-24.0295523769","-68.5674151687,-24.029158311",179.8248183438975,0.004204534216450407
438,"-68.5673191712,-24.0293550747","-68.5673405308,-24.0291581002","-68.5673392115,-24.0295521661","-68.5672978115,-24.0295520492","-68.5672991309,-24.0291579832",179.82477819907132,0.004204534244368055
439,"-68.5672031333,-24.0293547469","-68.5672244931,-24.0291577724","-68.5672231734,-24.0295518383","-68.5671817734,-24.0295517214","-68.5671830932,-24.0291576554",179.82472556381845,0.004204534255093283
440,"-68.5670870954,-24.029354419","-68.5671084554,-24.0291574445","-68.5671071353,-24.0295515105","-68.5670657353,-24.0295513935","-68.5670670555,-24.0291573276",179.8246729311381,0.004204534265818934
441,"-68.5669710575,-24.0293540911","-68.5669924176,-24.0291571166","-68.5669910973,-24.0295511825","-68.5669496972,-24.0295510655","-68.5669510177,-24.0291569996",179.82463932393563,0.00420453937172508
442,"-68.5668550196,-24.029353763","-68.5668763799,-24.0291567886","-68.5668750592,-24.0295508545","-68.5668336592,-24.0295507374","-68.56683498,-24.0291566715",179.8245918858326,0.004204534338898556
443,"-68.5667389817,-24.0293534349","-68.5667603422,-24.0291564605","-68.5667590211,-24.0295505264","-68.5667176211,-24.0295504093","-68.5667189423,-24.0291563434",179.82453925061682,0.0042045343496335975
444,"-68.5666229438,-24.0293531066","-68.5666443045,-24.0291561323","-68.566642983,-24.0295501982","-68.566601583,-24.029550081","-68.5666029046,-24.0291560151",179.82448523384636,0.004204534394822731
445,"-68.5665069059,-24.0293527783","-68.5665282667,-24.029155804","-68.5665269449,-24.0295498699","-68.5664855449,-24.0295497527","-68.5664868668,-24.0291556868",179.82444576066968,0.004204534405563704
446,"-68.568248942,-24.0289184678","-68.5682703001,-24.0287214932","-68.5682689837,-24.0291155592","-68.5682275838,-24.0291154425","-68.5682289003,-24.0287213765",179.82516267957078,0.0042045382867881105
447,"-68.5681329044,-24.0289181407","-68.5681542628,-24.0287211661","-68.5681529459,-24.0291152321","-68.568111546,-24.0291151154","-68.568112863,-24.0287210494",179.82509688800445,0.004204538297489006
448,"-68.5680168669,-24.0289178136","-68.5680382254,-24.028720839","-68.5680369082,-24.0291149049","-68.5679955083,-24.0291147882","-68.5679968256,-24.0287207222",179.8250566981464,0.004204538325359639
449,"-68.5679008294,-24.0289174863","-68.567922188,-24.0287205117","-68.5679208705,-24.0291145777","-68.5678794706,-24.0291144609","-68.5678807883,-24.0287203949",179.8250099739136,0.004204533275220327
450,"-68.5677847918,-24.028917159","-68.5678061507,-24.0287201844","-68.5678048328,-24.0291142504","-68.5677634329,-24.0291141336","-68.5677647509,-24.0287200676",179.82496392019982,0.0042045383639416015
451,"-68.5676687543,-24.0289168316","-68.5676901133,-24.028719857","-68.5676887951,-24.029113923","-68.5676473952,-24.0291138061","-68.5676487136,-24.0287197402",179.8249171503688,0.004204533314542881
452,"-68.5675527168,-24.028916504","-68.567574076,-24.0287195295","-68.5675727574,-24.0291135955","-68.5675313575,-24.0291134786","-68.5675326762,-24.0287194126",179.82487042921798,0.004204538419730691
453,"-68.5674366793,-24.0289161764","-68.5674580387,-24.0287192019","-68.5674567197,-24.0291132679","-68.5674153198,-24.029113151","-68.5674166389,-24.028719085",179.82481779716517,0.004204538430449164
454,"-68.5673206418,-24.0289158488","-68.5673420013,-24.0287188742","-68.567340682,-24.0291129402","-68.5672992821,-24.0291128233","-68.5673006015,-24.0287187573",179.82477831970286,0.004204538441891914
455,"-68.5672046042,-24.028915521","-68.567225964,-24.0287185465","-68.5672246443,-24.0291126124","-68.5671832444,-24.0291124955","-68.5671845642,-24.0287184295",179.82472497194442,0.004204538469088744
456,"-68.5670885667,-24.0289151931","-68.5671099266,-24.0287182186","-68.5671086066,-24.0291122846","-68.5670672068,-24.0291121676","-68.5670685269,-24.0287181016",179.82468482564445,0.00420452834100141
457,"-68.5669725292,-24.0289148652","-68.5669938893,-24.0287178907","-68.566992569,-24.0291119566","-68.5669511691,-24.0291118396","-68.5669524895,-24.0287177737",179.82464530951563,0.004204538508463843
458,"-68.5668564917,-24.0289145371","-68.566877852,-24.0287175627","-68.5668765313,-24.0291116286","-68.5668351314,-24.0291115115","-68.5668364522,-24.0287174456",179.82459129260718,0.004204538553616173
459,"-68.5667404542,-24.028914209","-68.5667618146,-24.0287172346","-68.5667604936,-24.0291113005","-68.5667190937,-24.0291111834","-68.5667204149,-24.0287171175",179.82454523596977,0.004204533485614935
460,"-68.5666244167,-24.0289138808","-68.5666457773,-24.0287169064","-68.5666444559,-24.0291109723","-68.566603056,-24.0291108552","-68.5666043775,-24.0287167892",179.82449851477537,0.0042045385915925725
461,"-68.5665083792,-24.0289135525","-68.56652974,-24.0287165781","-68.5665284182,-24.029110644","-68.5664870183,-24.0291105268","-68.5664883402,-24.0287164609",179.82444516778764,0.0042045386195590385
462,"-68.5683663107,-24.0285202128","-68.5683876686,-24.0283232381","-68.5683863525,-24.0287173041","-68.5683449528,-24.0287171875","-68.568346269,-24.0283231214",179.82520232872233,0.004204530986886842
463,"-68.5682502736,-24.0285198858","-68.5682716316,-24.0283229111","-68.5682703152,-24.0287169772","-68.5682289154,-24.0287168605","-68.568230232,-24.0283227944",179.82515560570488,0.004204536092748237
464,"-68.5681342364,-24.0285195587","-68.5681555946,-24.0283225841","-68.5681542778,-24.0287166501","-68.5681128781,-24.0287165334","-68.568114195,-24.0283224674",179.82510950488697,0.004204531026157317
465,"-68.5680181992,-24.0285192316","-68.5680395576,-24.0283222569","-68.5680382405,-24.028716323","-68.5679968407,-24.0287162062","-68.567998158,-24.0283221402",179.8250627843634,0.0042045361320411645
466,"-68.567902162,-24.0285189043","-68.5679235206,-24.0283219297","-68.5679222031,-24.0287159957","-68.5678808034,-24.0287158789","-68.567882121,-24.0283218129",179.82501601438776,0.004204531081900267
467,"-68.5677861249,-24.028518577","-68.5678074836,-24.0283216024","-68.5678061658,-24.0287156684","-68.567764766,-24.0287155516","-68.567766084,-24.0283214856",179.8249699613938,0.0042045361706215135
468,"-68.5676700877,-24.0285182496","-68.5676914466,-24.028321275","-68.5676901285,-24.028715341","-68.5676487287,-24.0287152242","-68.567650047,-24.0283211582",179.82493048623064,0.004204536181333235
469,"-68.5675540505,-24.0285179221","-68.5675754097,-24.0283209475","-68.5675740911,-24.0287150135","-68.5675326913,-24.0287148966","-68.56753401,-24.0283208306",179.82486989295109,0.004204541303718784
470,"-68.5674380134,-24.0285175945","-68.5674593727,-24.0283206199","-68.5674580538,-24.0287146859","-68.567416654,-24.028714569","-68.567417973,-24.028320503",179.82483041536705,0.004204541314435843
471,"-68.5673219762,-24.0285172668","-68.5673433357,-24.0283202923","-68.5673420164,-24.0287143582","-68.5673006167,-24.0287142413","-68.5673019361,-24.0283201753",179.8247770653102,0.004204531187752275
472,"-68.5672059391,-24.028516939","-68.5672272987,-24.0283199645","-68.5672259791,-24.0287140305","-68.5671845793,-24.0287139135","-68.5671858991,-24.0283198475",179.82473034306435,0.0042045362929641564
473,"-68.5670899019,-24.0285166112","-68.5671112617,-24.0283196367","-68.5671099418,-24.0287137026","-68.567068542,-24.0287135856","-68.5670698621,-24.0283195197",179.82469082302342,0.004204536303690602
474,"-68.5669738647,-24.0285162832","-68.5669952247,-24.0283193087","-68.5669939044,-24.0287133747","-68.5669525047,-24.0287132577","-68.5669538251,-24.0283191917",179.82464481206,0.004204531235683443
475,"-68.5668578276,-24.0285159552","-68.5668791878,-24.0283189807","-68.5668778671,-24.0287130467","-68.5668364673,-24.0287129296","-68.5668377881,-24.0283188637",179.8245914687762,0.004204541419667607
476,"-68.5667417904,-24.028515627","-68.5667631508,-24.0283186526","-68.5667618298,-24.0287127186","-68.56672043,-24.0287126015","-68.5667217512,-24.0283185355",179.82454474190013,0.004204536369584855
477,"-68.5666257533,-24.0285152988","-68.5666471138,-24.0283183244","-68.5666457924,-24.0287123904","-68.5666043927,-24.0287122732","-68.5666057142,-24.0283182073",179.8244979718662,0.004204531320256071
478,"-68.5665097161,-24.0285149705","-68.5665310769,-24.0283179961","-68.5665297551,-24.0287120621","-68.5664883554,-24.0287119449","-68.5664896772,-24.028317879",179.82445191882542,0.0042045364097472344
479,"-68.568704378,-24.0315307445","-68.568725736,-24.0313337698","-68.5687244207,-24.0317278357","-68.56868302,-24.0317277192","-68.5686843354,-24.0313336533",179.82531365907352,0.004204533995498534
480,"-68.5685883381,-24.0315304178","-68.5686096963,-24.0313334431","-68.5686083807,-24.031727509","-68.5685669799,-24.0317273924","-68.5685682956,-24.0313333265",179.82527280637615,0.004204544195546191
481,"-68.5684722982,-24.0315300909","-68.5684936565,-24.0313331163","-68.5684923406,-24.0317271822","-68.5684509399,-24.0317270655","-68.5684522559,-24.0313329996",179.82523194595603,0.004204534084740258
482,"-68.5683562584,-24.031529764","-68.5683776168,-24.0313327893","-68.5683763006,-24.0317268552","-68.5683348998,-24.0317267386","-68.5683362162,-24.0313326727",179.8251872764599,0.004204539139028686
483,"-68.5682402185,-24.0315294369","-68.5682615771,-24.0313324623","-68.5682602605,-24.0317265282","-68.5682188598,-24.0317264115","-68.5682201765,-24.0313323456",179.82513983663256,0.004204534106139326
484,"-68.5681241786,-24.0315291098","-68.5681455374,-24.0313321352","-68.5681442204,-24.0317262011","-68.5681028197,-24.0317260844","-68.5681041368,-24.0313320185",179.82508720565505,0.0042045341168421325
485,"-68.5680081387,-24.0315287826","-68.5680294977,-24.0313318081","-68.5680281804,-24.0317258739","-68.5679867797,-24.0317257572","-68.5679880971,-24.0313316913",179.82504701911958,0.0042045341447134715
486,"-68.5678920989,-24.0315284553","-68.567913458,-24.0313314808","-68.5679121403,-24.0317255466","-68.5678707396,-24.0317254299","-68.5678720574,-24.031331364",179.82499438476412,0.004204534156144422
487,"-68.567776059,-24.0315281279","-68.5677974183,-24.0313311534","-68.5677961003,-24.0317252193","-68.5677546996,-24.0317251025","-68.5677560177,-24.0313310366",179.8249542405998,0.004204534183300716
488,"-68.5676600191,-24.0315278005","-68.5676813787,-24.031330826","-68.5676800602,-24.0317248918","-68.5676386595,-24.031724775","-68.5676399781,-24.0313307091",179.82488773707587,0.004204534211197186
489,"-68.5675439793,-24.0315274729","-68.567565339,-24.0313304984","-68.5675640202,-24.0317245643","-68.5675226195,-24.0317244474","-68.5675239384,-24.0313303816",179.8248482612592,0.0042045342219147255
490,"-68.5674279394,-24.0315271453","-68.5674492993,-24.0313301708","-68.5674479802,-24.0317242366","-68.5674065794,-24.0317241197","-68.5674078987,-24.0313300539",179.82480149775495,0.0042045393277116185
491,"-68.5673118995,-24.0315268175","-68.5673332596,-24.0313298431","-68.5673319401,-24.0317239089","-68.5672905394,-24.031723792","-68.567291859,-24.0313297262",179.82475544279222,0.004204534261261167
492,"-68.5671958597,-24.0315264897","-68.5672172199,-24.0313295153","-68.5672159001,-24.0317235811","-68.5671744994,-24.0317234641","-68.5671758193,-24.0313293983",179.82471458374246,0.004204534305659115
493,"-68.5670798198,-24.0315261618","-68.5671011802,-24.0313291874","-68.56709986,-24.0317232532","-68.5670584593,-24.0317231362","-68.5670597796,-24.0313290704",179.8246619519345,0.004204534316387485
494,"-68.5669637799,-24.0315258338","-68.5669851405,-24.0313288594","-68.56698382,-24.0317229252","-68.5669424193,-24.0317228082","-68.5669437399,-24.0313287424",179.82462247853758,0.004204534327119737
495,"-68.5668477401,-24.0315255057","-68.5668691009,-24.0313285314","-68.56686778,-24.0317225972","-68.5668263793,-24.0317224801","-68.5668277003,-24.0313284143",179.82456846099174,0.004204534372996839
496,"-68.5667317002,-24.0315251776","-68.5667530612,-24.0313282032","-68.5667517399,-24.031722269","-68.5667103392,-24.0317221519","-68.5667116606,-24.0313280861",179.82451582911625,0.004204534383014034
497,"-68.5666156604,-24.0315248493","-68.5666370215,-24.031327875","-68.5666356999,-24.0317219408","-68.5665942992,-24.0317218236","-68.5665956209,-24.0313277578",179.82447497255737,0.004204534428204262
498,"-68.5664996205,-24.031524521","-68.5665209818,-24.0313275467","-68.5665196599,-24.0317216124","-68.5664782592,-24.0317214953","-68.5664795812,-24.0313274295",179.82443616583475,0.004204534421721633
499,"-68.5663835807,-24.0315241925","-68.5664049422,-24.0313272182","-68.5664036199,-24.031721284","-68.5663622191,-24.0317211668","-68.5663635416,-24.031327101",179.8243762879759,0.004204539527590037
500,"-68.5663895306,-24.0297510318","-68.5664108917,-24.0295540575","-68.5664095695,-24.0299481233","-68.5663681694,-24.0299480061","-68.5663694917,-24.0295539403",179.82439361981397,0.00420453153177048
501,"-68.566390868,-24.0293524499","-68.566412229,-24.0291554756","-68.5664109069,-24.0295495415","-68.5663695069,-24.0295494243","-68.5663708291,-24.0291553584",179.82440628577666,0.004204534416307949
502,"-68.5663923417,-24.0289132241","-68.5664137027,-24.0287162497","-68.5664123805,-24.0291103156","-68.5663709807,-24.0291101984","-68.5663723029,-24.0287161325",179.82439910859205,0.0042045335523054166
503,"-68.566393679,-24.0285146421","-68.5664150399,-24.0283176678","-68.5664137178,-24.0287117337","-68.566372318,-24.0287116165","-68.5663736403,-24.0283175506",179.82439857341075,0.004204536436256302
504,"-68.5677819898,-24.0297549669","-68.5678033488,-24.0295579923","-68.5678020309,-24.0299520583","-68.5677606307,-24.0299519415","-68.5677619488,-24.0295578755",179.82495847205243,0.004204536343363586
505,"-68.5662734923,-24.0297507033","-68.5662948536,-24.029553729","-68.5662935311,-24.0299477948","-68.566252131,-24.0299476776","-68.5662534536,-24.0295536118",179.82435414584984,0.004204531542518802
506,"-68.5662748301,-24.0293521214","-68.5662961913,-24.0291551471","-68.5662948688,-24.029549213","-68.5662534688,-24.0295490958","-68.5662547914,-24.0291550299",179.82435365064697,0.004204534427055465
507,"-68.5661574541,-24.0297503747","-68.5661788156,-24.0295534004","-68.5661774927,-24.0299474663","-68.5661360925,-24.029947349","-68.5661374156,-24.0295532832",179.82429426640056,0.004204536648473733
508,"-68.5661587922,-24.0293517929","-68.5661801536,-24.0291548185","-68.5661788307,-24.0295488844","-68.5661374307,-24.0295487672","-68.5661387537,-24.0291547013",179.82430101622202,0.004204534437806253
509,"-68.5662763042,-24.0289128956","-68.5662976653,-24.0287159212","-68.5662963429,-24.0291099871","-68.566254943,-24.0291098699","-68.5662562656,-24.028715804",179.82435963526058,0.004204533563037138
510,"-68.5662776419,-24.0285143137","-68.5662990029,-24.0283173393","-68.5662976805,-24.0287114052","-68.5662562807,-24.028711288","-68.5662576033,-24.0283172221",179.82435909658756,0.004204536447003401
511,"-68.5661602667,-24.028912567","-68.566181628,-24.0287155927","-68.5661803052,-24.0291096586","-68.5661389053,-24.0291095413","-68.5661402283,-24.0287154754",179.82430561919074,0.004204533608988114
512,"-68.5661616047,-24.0285139851","-68.566182966,-24.0283170108","-68.5661816432,-24.0287110767","-68.5661402434,-24.0287109594","-68.5661415663,-24.0283168935",179.8243116604246,0.004204541570260282
513,"-68.5660414158,-24.0297500461","-68.5660627775,-24.0295530718","-68.5660614543,-24.0299471376","-68.5660200541,-24.0299470203","-68.5660213775,-24.0295529545",179.8242540776046,0.004204536676466175
514,"-68.5660427543,-24.0293514642","-68.5660641159,-24.0291544899","-68.5660627927,-24.0295485558","-68.5660213926,-24.0295484385","-68.566022716,-24.0291543726",179.82425358192364,0.00420453956029779
515,"-68.5660442292,-24.0289122384","-68.5660655907,-24.028715264","-68.5660642675,-24.0291093299","-68.5660228676,-24.0291092127","-68.5660241909,-24.0287151468",179.8242609478432,0.004204538663273149
516,"-68.5659253776,-24.0297497173","-68.5659467394,-24.029552743","-68.5659454158,-24.0299468089","-68.5659040157,-24.0299466916","-68.5659053394,-24.0295526257",179.82420806453152,0.0042045316092581275
517,"-68.5659267164,-24.0293511354","-68.5659480782,-24.0291541612","-68.5659467546,-24.029548227","-68.5659053546,-24.0295481097","-68.5659066783,-24.0291540439",179.82420748290383,0.004204534493794798
518,"-68.5662688787,-24.0311252822","-68.5662902403,-24.0309283079","-68.5662889177,-24.0313223737","-68.5662475171,-24.0313222565","-68.5662488398,-24.0309281907",179.82434285027298,0.00420453734765671
519,"-68.566270353,-24.0306860565","-68.5662917145,-24.0304890822","-68.5662903919,-24.030883148","-68.5662489914,-24.0308830308","-68.5662503141,-24.0304889649",179.82434158869526,0.004204541578788752
520,"-68.5662716908,-24.0302874746","-68.5662930522,-24.0300905003","-68.5662917296,-24.0304845662","-68.5662503293,-24.030484449","-68.566251652,-24.0300903831",179.82434175942547,0.004204534290860156
521,"-68.5662675409,-24.031523864","-68.5662889025,-24.0313268897","-68.5662875798,-24.0317209555","-68.5662461791,-24.0317208383","-68.5662475019,-24.0313267725",179.8243302322144,0.004204534461165156
522,"-68.5660455676,-24.0285136565","-68.566066929,-24.0283166821","-68.5660656059,-24.028710748","-68.5660242061,-24.0287106308","-68.5660255294,-24.0283165649",179.82426698594202,0.004204536469226985
523,"-68.5689451672,-24.0289204284","-68.5689238101,-24.0291174032","-68.5689251245,-24.0287233372","-68.5689665243,-24.0287234537","-68.56896521,-24.0291175197",179.82544123851986,0.004204538154067232
524,"-68.5690612048,-24.0289207549","-68.5690398478,-24.0291177297","-68.5690411619,-24.0287236636","-68.5690825617,-24.0287237801","-68.5690812477,-24.0291178461",179.82548142591043,0.004204538126265237
525,"-68.5691772423,-24.0289210813","-68.5691558855,-24.0291180561","-68.5691571993,-24.02872399","-68.569198599,-24.0287241064","-68.5691972854,-24.0291181725",179.82552819203224,0.004204533021173254
526,"-68.5692932799,-24.0289214076","-68.5692719232,-24.0291183824","-68.5692732366,-24.0287243163","-68.5693146364,-24.0287244327","-68.5693133231,-24.0291184988",179.82557425053852,0.004204538087789552
527,"-68.5694093174,-24.0289217337","-68.569387961,-24.0291187086","-68.569389274,-24.0287246425","-68.5694306738,-24.0287247589","-68.5694293609,-24.029118825",179.82562688350941,0.004204538077118706
528,"-68.569525355,-24.0289220599","-68.5695039987,-24.0291190347","-68.5695053114,-24.0287249686","-68.5695467112,-24.028725085","-68.5695453986,-24.0291191511",179.82566635856898,0.004204538067171531
529,"-68.5696413925,-24.0289223859","-68.5696200364,-24.0291193608","-68.5696213488,-24.0287252947","-68.5696627485,-24.028725411","-68.5696614363,-24.0291194771",179.82571379401188,0.004204532943553793
530,"-68.5697574301,-24.0289227118","-68.5697360742,-24.0291196867","-68.5697373862,-24.0287256206","-68.5697787859,-24.0287257369","-68.5697774741,-24.029119803",179.8257664269836,0.004204532932891557
531,"-68.5698734676,-24.0289230377","-68.5698521119,-24.0291200126","-68.5698534235,-24.0287259465","-68.5698948233,-24.0287260627","-68.5698935118,-24.0291201288",179.82581386706062,0.0042045379660578495
532,"-68.5699895052,-24.0289233634","-68.5699681497,-24.0291203384","-68.5699694609,-24.0287262723","-68.5700108607,-24.0287263885","-68.5700095496,-24.0291204546",179.82586650166164,0.004204537955400087
533,"-68.5701055428,-24.0289236891","-68.5700841874,-24.029120664","-68.5700854983,-24.0287265979","-68.5701268981,-24.0287267141","-68.5701255873,-24.0291207802",179.82590597515608,0.004204537944746439
534,"-68.5702215803,-24.0289240147","-68.5702002251,-24.0291209896","-68.5702015357,-24.0287269235","-68.5702429355,-24.0287270397","-68.570241625,-24.0291211058",179.82594545014774,0.004204537934816835
535,"-68.5703376179,-24.0289243402","-68.5703162629,-24.0291213152","-68.5703175731,-24.028727249","-68.5703589729,-24.0287273652","-68.5703576628,-24.0291214313",179.8259987988158,0.004204537907087783
536,"-68.5704536555,-24.0289246656","-68.5704323006,-24.0291216406","-68.5704336105,-24.0287275745","-68.5704750103,-24.0287276905","-68.5704737005,-24.0291217567",179.82603965625498,0.004204537861578685
537,"-68.5705696931,-24.0289249909","-68.5705483384,-24.0291219659","-68.5705496479,-24.0287278998","-68.5705910477,-24.0287280158","-68.5705897383,-24.029122082",179.8260922910034,0.004204537851657681
538,"-68.5706857306,-24.0289253161","-68.5706643761,-24.0291222912","-68.5706656853,-24.028728225","-68.5707070851,-24.0287283411","-68.5707057761,-24.0291224072",179.82613834687652,0.004204542918292747
539,"-68.5708017682,-24.0289256413","-68.5707804139,-24.0291226163","-68.5707817227,-24.0287285502","-68.5708231225,-24.0287286662","-68.5708218138,-24.0291227323",179.82618506924268,0.004204537812594428
540,"-68.5709178058,-24.0289259663","-68.5708964517,-24.0291229414","-68.5708977601,-24.0287288753","-68.5709391599,-24.0287289912","-68.5709378516,-24.0291230574",179.82623841613585,0.004204537785632346
541,"-68.5689437022,-24.0293596545","-68.5689223449,-24.0295566292","-68.5689236594,-24.0291625632","-68.5689650593,-24.0291626797","-68.568963745,-24.0295567457",179.82543525014353,0.0042045390180442815
