name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
541,"-70.79171671577501,-33.09807595055","-70.7917364178,-33.0984733887","-70.7917131524,-33.0984737232","-70.7916970139,-33.0976785124","-70.791720279,-33.0976781779",180.97404244270413,0.0021675262883367984
542,"-70.791665515125,-33.0980766867","-70.7916852169,-33.0984741249","-70.7916619515,-33.0984744594","-70.7916458135,-33.0976792485","-70.7916690786,-33.097678914",180.97401215957012,0.002167526270850791
543,"-70.7916143144,-33.09807742285","-70.7916340159,-33.098474861","-70.7916107506,-33.0984751955","-70.791594613,-33.0976799847","-70.7916178781,-33.0976796502",180.97398513692048,0.0021675215957213173
544,"-70.79156311375,-33.098078158925","-70.791582815,-33.0984755971","-70.7915595497,-33.0984759316","-70.7915434126,-33.0976807207","-70.7915666777,-33.0976803863",180.9739548256239,0.0021675214821826575
545,"-70.79151191304999,-33.098078895049994","-70.7915316141,-33.0984763333","-70.7915083488,-33.0984766677","-70.7914922121,-33.0976814568","-70.7915154772,-33.0976811224",180.97393054591043,0.00216752136864272
546,"-70.79146071235,-33.0980796311","-70.7914804132,-33.0984770693","-70.7914571478,-33.0984774038","-70.7914410116,-33.0976821929","-70.7914642768,-33.0976818584",180.97390055874385,0.002167530855281467
547,"-70.791409511675,-33.098080367175","-70.7914292123,-33.0984778054","-70.7914059469,-33.0984781399","-70.7913898112,-33.0976829289","-70.7914130763,-33.0976825945",180.97387326391964,0.002167526084725847
548,"-70.791358311,-33.098081103175005","-70.7913780114,-33.0984785414","-70.791354746,-33.0984788759","-70.7913386107,-33.0976836649","-70.7913618759,-33.0976833305",180.9738461171739,0.0021675307236125553
549,"-70.7913071103,-33.0980818392","-70.7913268104,-33.0984792775","-70.7913035451,-33.0984796119","-70.7912874103,-33.0976844009","-70.7913106754,-33.0976840665",180.9738158087689,0.0021675212954010018
550,"-70.7912559096,-33.098082575199996","-70.7912756095,-33.0984800135","-70.7912523442,-33.0984803479","-70.7912362098,-33.0976851369","-70.7912594749,-33.0976848025",180.97379167770404,0.0021675212779187266
551,"-70.79120470889998,-33.098083311124995","-70.7912244086,-33.0984807494","-70.7912011432,-33.0984810839","-70.7911850093,-33.0976858728","-70.7912082745,-33.0976855384",180.97376154153707,0.0021675306691746
552,"-70.791153508225,-33.09808404705","-70.7911732077,-33.0984814854","-70.7911499423,-33.0984818198","-70.7911338089,-33.0976866087","-70.791157074,-33.0976862743",180.9737342467167,0.002167525898616044
553,"-70.7911023075,-33.098084783000004","-70.7911220067,-33.0984822213","-70.7910987414,-33.0984825557","-70.7910826084,-33.0976873447","-70.7911058735,-33.0976870103",180.97370722478874,0.002167521222829691
554,"-70.7910511068,-33.0980855189","-70.7910708058,-33.0984829573","-70.7910475404,-33.0984832916","-70.7910314079,-33.0976880805","-70.7910546731,-33.0976877462",180.97367676203382,0.0021675303292894065
555,"-70.79099990609998,-33.09808625475","-70.7910196049,-33.0984836931","-70.7909963395,-33.0984840275","-70.7909802074,-33.0976888164","-70.7910034726,-33.097688482",180.97365280779943,0.0021675305012148947
556,"-70.7909487054,-33.098086990625","-70.7909684039,-33.098484429","-70.7909451386,-33.0984847634","-70.790929007,-33.0976895522","-70.7909522721,-33.0976892179",180.97362249903284,0.00216752107371106
557,"-70.790897504675,-33.098087726475","-70.790917203,-33.0984851649","-70.7908939376,-33.0984854992","-70.7908778065,-33.0976902881","-70.7909010716,-33.0976899537",180.973595351906,0.002167525712552607
558,"-70.790846304,-33.0980884623","-70.7908660021,-33.0984859007","-70.7908427367,-33.0984862351","-70.790826606,-33.0976910239","-70.7908498712,-33.0976906895",180.97356823258247,0.0021675304467935674
559,"-70.790795103275,-33.098089198075","-70.7908148011,-33.0984866365","-70.7907915358,-33.0984869709","-70.7907754055,-33.0976917596","-70.7907986707,-33.0976914253",180.97354093742754,0.0021675256763164378
560,"-70.79074390255,-33.09808993385","-70.7907636002,-33.0984873723","-70.7907403348,-33.0984877066","-70.790724205,-33.0976924954","-70.7907474702,-33.0976921611",180.97351376323243,0.0021675302191268633
561,"-70.79069270184999,-33.0980906696","-70.7907123992,-33.0984881081","-70.7906891339,-33.0984884424","-70.7906730046,-33.0976932311","-70.7906962697,-33.0976928968",180.9734834823073,0.0021675208883135035
562,"-70.79064150112501,-33.098091405350004","-70.7906611983,-33.0984888438","-70.7906379329,-33.0984891781","-70.7906218041,-33.0976939669","-70.7906450692,-33.0976936326",180.97345645750374,0.0021675255265023448
563,"-70.7905903004,-33.098092141025","-70.7906099973,-33.0984895795","-70.790586732,-33.0984899138","-70.7905706036,-33.0976947025","-70.7905938687,-33.0976943683",180.973429162336,0.0021675207560487874
564,"-70.79053909970001,-33.098092876725","-70.7905587964,-33.0984903153","-70.790535531,-33.0984906495","-70.7905194031,-33.0976954382","-70.7905426683,-33.0976951039",180.97339887681906,0.0021675300519112036
565,"-70.790487898975,-33.0980936124","-70.7905075954,-33.0984910509","-70.7904843301,-33.0984913852","-70.7904682026,-33.0976961739","-70.7904914678,-33.0976958396",180.9733718819285,0.0021675254721220316
566,"-70.79043669824999,-33.09809434805","-70.7904563945,-33.0984917866","-70.7904331291,-33.0984921209","-70.7904170021,-33.0976969095","-70.7904402673,-33.0976965752",180.97334461135748,0.0021675301109749323
567,"-70.79038549752501,-33.098095083675","-70.7904051935,-33.0984925222","-70.7903819282,-33.0984928565","-70.7903658016,-33.0976976451","-70.7903890668,-33.0976973109",180.97331744003853,0.0021675253405231314
568,"-70.7903342968,-33.0980958193","-70.7903539926,-33.0984932579","-70.7903307272,-33.0984935921","-70.7903146011,-33.0976983807","-70.7903378663,-33.0976980465",180.973290143551,0.0021675298846962044
569,"-70.79028309605,-33.098096554875","-70.7903027916,-33.0984939935","-70.7902795262,-33.0984943277","-70.7902634006,-33.0976991163","-70.7902866658,-33.097698782",180.97326000875574,0.002167529961236079
570,"-70.79023189534999,-33.098097290425","-70.7902515907,-33.098494729","-70.7902283253,-33.0984950633","-70.7902122001,-33.0976998518","-70.7902354653,-33.0976995176",180.97323587850076,0.0021675299424412835
571,"-70.79018069460001,-33.098098025975005","-70.7902003897,-33.0984954646","-70.7901771243,-33.0984957988","-70.7901609996,-33.0977005874","-70.7901842648,-33.0977002531",180.97320571740457,0.0021675299249699718
572,"-70.79012949384999,-33.098098761525","-70.7901491887,-33.0984962001","-70.7901259233,-33.0984965344","-70.7901097991,-33.0977013229","-70.7901330643,-33.0977009887",180.9731755559363,0.00216752990683696
573,"-70.79007829315,-33.098099497","-70.7900979878,-33.0984969357","-70.7900747224,-33.0984972699","-70.7900585986,-33.0977020583","-70.7900818638,-33.0977017241",180.97315115363614,0.002167529792715359
574,"-70.7900270924,-33.0981002325","-70.7900467868,-33.0984976712","-70.7900235214,-33.0984980054","-70.7900073981,-33.0977027938","-70.7900306633,-33.0977024596",180.97312099255979,0.0021675297752453207
575,"-70.78997589165,-33.098100967925","-70.7899955858,-33.0984984066","-70.7899723204,-33.0984987408","-70.7899561976,-33.0977035292","-70.7899794628,-33.0977031951",180.97309080322347,0.0021675296617949735
576,"-70.7899246909,-33.098101703400005","-70.7899443848,-33.0984991421","-70.7899211195,-33.0984994763","-70.7899049971,-33.0977042647","-70.7899282622,-33.0977039305",180.97306670253874,0.0021675204249652132
577,"-70.78987349017501,-33.0981024388","-70.7898931839,-33.0984998775","-70.7898699185,-33.0985002117","-70.7898537966,-33.0977050001","-70.7898770617,-33.0977046659",180.9730395562126,0.0021675250638310624
578,"-70.78982228939999,-33.0981031742","-70.7898419829,-33.0985006129","-70.7898187175,-33.0985009471","-70.789802596,-33.0977057355","-70.7898258612,-33.0977054013",180.9730124079485,0.0021675297027254196
579,"-70.78977108865,-33.098103909575","-70.7897907819,-33.0985013483","-70.7897675165,-33.0985016825","-70.7897513955,-33.0977064708","-70.7897746607,-33.0977061367",180.9729820975164,0.002167529588628059
580,"-70.789719887925,-33.098104644900005","-70.7897395809,-33.0985020837","-70.7897163156,-33.0985024178","-70.789700195,-33.0977072061","-70.7897234602,-33.097706872",180.97295480354984,0.0021675248188668082
581,"-70.7896686872,-33.098105380250004","-70.78968838,-33.098502819","-70.7896651146,-33.0985031532","-70.7896489945,-33.0977079415","-70.7896722597,-33.0977076073",180.97292783249466,0.0021675296483342644
582,"-70.78961748642499,-33.098106115575","-70.789637179,-33.0985035544","-70.7896139136,-33.0985038885","-70.789597794,-33.0977086768","-70.7896210591,-33.0977083426",180.9729005381589,0.002167524877883125
583,"-70.78956628565,-33.09810685085","-70.789585978,-33.0985042897","-70.7895627126,-33.0985046238","-70.7895465934,-33.097709412","-70.7895698586,-33.0977090779",180.97287324170074,0.0021675294214667604
584,"-70.7895150849,-33.09810758615","-70.789534777,-33.098505025","-70.7895115116,-33.0985053591","-70.7894953929,-33.0977101473","-70.7895186581,-33.0977098132",180.97284308063664,0.0021675294033466335
585,"-70.78946388415,-33.098108321350004","-70.789483576,-33.0985057602","-70.7894603106,-33.0985060943","-70.7894441924,-33.0977108825","-70.7894674576,-33.0977105484",180.97281291956398,0.0021675293845604153
586,"-70.78941268335,-33.098109056599995","-70.789432375,-33.0985064955","-70.7894091096,-33.0985068295","-70.7893929918,-33.0977116177","-70.789416257,-33.0977112837",180.97278861248074,0.002167529176546613
587,"-70.7893614826,-33.098109791824996","-70.789381174,-33.0985072307","-70.7893579086,-33.0985075648","-70.7893417913,-33.0977123529","-70.7893650565,-33.0977120189",180.97275847735924,0.00216752925369316
588,"-70.78931028184999,-33.098110526975","-70.789329973,-33.0985079659","-70.7893067076,-33.0985082999","-70.7892905908,-33.0977130881","-70.789313856,-33.097712754",180.97272831667132,0.00216752923556992
589,"-70.78925908104999,-33.09811126215","-70.789278772,-33.0985087011","-70.7892555066,-33.0985090351","-70.7892393902,-33.0977138232","-70.7892626554,-33.0977134892",180.97270403670538,0.0021675291221745375
590,"-70.7892078803,-33.098111997299995","-70.789227571,-33.0985094362","-70.7892043056,-33.0985097703","-70.7891881897,-33.0977145584","-70.7892114549,-33.0977142243",180.9726740513022,0.002167529294601262
591,"-70.78915667952501,-33.098112732450005","-70.78917637,-33.0985101714","-70.7891531046,-33.0985105054","-70.7891369892,-33.0977152935","-70.7891602543,-33.0977149595",180.97264673064404,0.00216752442889737
592,"-70.78910547875,-33.098113467525","-70.789125169,-33.0985109065","-70.7891019036,-33.0985112405","-70.7890857886,-33.0977160286","-70.7891090538,-33.0977156945",180.97261961026354,0.002167529163071563
593,"-70.789054278,-33.098114202599994","-70.789073968,-33.0985116416","-70.7890507026,-33.0985119756","-70.7890345881,-33.0977167636","-70.7890578533,-33.0977164296",180.97258929949226,0.002167529049678649
594,"-70.7890030772,-33.0981149377","-70.789022767,-33.0985123767","-70.7889995016,-33.0985127107","-70.7889833875,-33.0977174987","-70.7890066527,-33.0977171647",180.97256516963847,0.002167529031556676
595,"-70.78895187645,-33.0981156727","-70.788971566,-33.0985131117","-70.7889483006,-33.0985134457","-70.788932187,-33.0977182337","-70.7889554522,-33.0977178997",180.972535007419,0.0021675290134371685
596,"-70.78890067565,-33.0981164077","-70.788920365,-33.0985138467","-70.7888970996,-33.0985141807","-70.7888809864,-33.0977189687","-70.7889042516,-33.0977186347",180.97251087716612,0.002167528994655875
597,"-70.7888494749,-33.098117142725","-70.788869164,-33.0985145818","-70.7888458986,-33.0985149157","-70.7888297859,-33.0977197037","-70.7888530511,-33.0977193697",180.97248056602902,0.002167528881947674
598,"-70.78879827409999,-33.098117877675","-70.788817963,-33.0985153167","-70.7887946976,-33.0985156507","-70.7887785853,-33.0977204386","-70.7888018505,-33.0977201047",180.9724564361604,0.0021675288638294404
599,"-70.78874707335,-33.09811861265","-70.788766762,-33.0985160517","-70.7887434966,-33.0985163857","-70.7887273848,-33.0977211736","-70.78875065,-33.0977208396",180.97242630146397,0.002167528940298581
600,"-70.78869587255,-33.098119347575","-70.788715561,-33.0985167867","-70.7886922956,-33.0985171206","-70.7886761842,-33.0977219085","-70.7886994494,-33.0977215745",180.97240202190142,0.0021675288275928425
601,"-70.788644671725,-33.0981200825","-70.7886643599,-33.0985175216","-70.7886410945,-33.0985178555","-70.7886249837,-33.0977226434","-70.7886482488,-33.0977223095",180.97236881859828,0.0021675240572013484
602,"-70.78859347095,-33.098120817375005","-70.7886131589,-33.0985182565","-70.7885898935,-33.0985185904","-70.7885737831,-33.0977233783","-70.7885970483,-33.0977230443",180.97234169903655,0.0021675287913655193
603,"-70.78854227014999,-33.09812155225001","-70.7885619579,-33.0985189914","-70.7885386925,-33.0985193253","-70.7885225825,-33.0977241131","-70.7885458477,-33.0977237792",180.9723174194852,0.0021675286779992645
604,"-70.7884910694,-33.098122287075","-70.7885107569,-33.0985197262","-70.7884874915,-33.0985200602","-70.788471382,-33.0977248479","-70.7884946472,-33.097724514",180.97228728478655,0.002167528754465381
605,"-70.78843986855,-33.098123021949995","-70.7884595558,-33.0985204611","-70.7884362904,-33.098520795","-70.7884201814,-33.0977255828","-70.7884434466,-33.0977252489",180.97225709660665,0.002167528641767635
606,"-70.78838866775,-33.09812375675","-70.7884083548,-33.0985211959","-70.7883850894,-33.0985215298","-70.7883689808,-33.0977263176","-70.788392246,-33.0977259837",180.97223296521344,0.0021675286236530517
607,"-70.788337467,-33.0981244915","-70.7883571538,-33.0985219307","-70.7883338884,-33.0985222646","-70.7883177803,-33.0977270523","-70.7883410455,-33.0977267184",180.97220268238152,0.0021675286055397014
608,"-70.78828626615001,-33.0981252263","-70.7883059527,-33.0985226655","-70.7882826873,-33.0985229994","-70.7882665797,-33.0977277871","-70.7882898449,-33.0977274532",180.9721725213247,0.002167528588080142
609,"-70.78823506535,-33.098125961025005","-70.7882547517,-33.0985234003","-70.7882314863,-33.0985237341","-70.7882153791,-33.0977285218","-70.7882386443,-33.0977281879",180.97214824142168,0.002167528473422475
610,"-70.78818386454999,-33.098126695775","-70.7882035507,-33.098524135","-70.7881802853,-33.0985244689","-70.7881641785,-33.0977292565","-70.7881874437,-33.0977289227",180.9721241108197,0.0021675284559844817
611,"-70.78813266374999,-33.098127430475","-70.7881523496,-33.0985248697","-70.7881290842,-33.0985252036","-70.788112978,-33.0977299912","-70.7881362432,-33.0977296574",180.9720879181714,0.00216752843785883
612,"-70.78808146295,-33.098128165125004","-70.7881011486,-33.0985256044","-70.7880778832,-33.0985259382","-70.7880617774,-33.0977307259","-70.7880850426,-33.097730392",180.97206378755544,0.002167528419747899
613,"-70.78803026215,-33.0981288998","-70.7880499476,-33.0985263391","-70.7880266822,-33.0985266729","-70.7880105768,-33.0977314605","-70.788033842,-33.0977311267",180.97203950766158,0.0021675283064286075
614,"-70.7879790613,-33.098129634425","-70.7879987465,-33.0985270737","-70.7879754811,-33.0985274076","-70.7879593762,-33.0977321951","-70.7879826414,-33.0977318613",180.97200937338155,0.0021675283828779114
615,"-70.78792786049999,-33.09813036905","-70.7879475455,-33.0985278084","-70.7879242801,-33.0985281422","-70.7879081756,-33.0977329297","-70.7879314408,-33.0977325959",180.9719850942557,0.002167528270208061
616,"-70.78787665965,-33.09813110365","-70.7878963444,-33.098528543","-70.787873079,-33.0985288768","-70.787856975,-33.0977336643","-70.7878802402,-33.0977333305",180.97195493243532,0.002167528252098403
617,"-70.7878254589,-33.09813183825","-70.7878451434,-33.0985292776","-70.787821878,-33.0985296114","-70.7878057745,-33.0977343989","-70.7878290397,-33.0977340651",180.97192477139035,0.0021675282339819807
618,"-70.78777425805,-33.098132572775","-70.7877939423,-33.0985300122","-70.7877706769,-33.0985303459","-70.7877545739,-33.0977351334","-70.7877778391,-33.0977347996",180.97189445993263,0.0021675281206880847
619,"-70.78772305725,-33.098133307325","-70.7877427413,-33.0985307467","-70.7877194759,-33.0985310805","-70.7877033733,-33.0977358679","-70.7877266385,-33.0977355342",180.97187032969137,0.002167528101917916
620,"-70.78767185640001,-33.098134041825","-70.7876915402,-33.0985314812","-70.7876682748,-33.098531815","-70.7876521727,-33.0977366024","-70.7876754379,-33.0977362687",180.9718401682746,0.0021675280844725064
621,"-70.787620655575,-33.098134776325","-70.7876403392,-33.0985322157","-70.7876170737,-33.0985325495","-70.7876009721,-33.0977373369","-70.7876242373,-33.0977370032",180.97181302160504,0.002167532722685041
622,"-70.78756945475,-33.098135510800006","-70.7875891381,-33.0985329502","-70.7875658727,-33.098533284","-70.7875497715,-33.0977380714","-70.7875730367,-33.0977377376",180.97178590417573,0.0021675281434447797
623,"-70.7875182539,-33.09813624525","-70.787537937,-33.0985336847","-70.7875146716,-33.0985340184","-70.7874985709,-33.0977388058","-70.7875218361,-33.0977384721",180.97175556594718,0.002167527934959915
624,"-70.7874670531,-33.098136979675","-70.787486736,-33.0985344191","-70.7874634706,-33.0985347529","-70.7874473703,-33.0977395402","-70.7874706355,-33.0977392065",180.9717314628975,0.002167528012047423
625,"-70.78741585225,-33.0981377141","-70.7874355349,-33.0985351536","-70.7874122695,-33.0985354873","-70.7873961697,-33.0977402746","-70.7874194349,-33.0977399409",180.97170115183002,0.002167527898749219
626,"-70.787364651425,-33.0981384485","-70.7873843339,-33.098535888","-70.7873610684,-33.0985362217","-70.7873449691,-33.097741009","-70.7873682343,-33.0977406753",180.9716740047659,0.00216753253696443
627,"-70.78731345060001,-33.0981391828","-70.7873331328,-33.0985366223","-70.7873098674,-33.098536956","-70.7872937685,-33.0977417433","-70.7873170337,-33.0977414096",180.97164685980474,0.002167527862535457
628,"-70.78726224975,-33.098139917175004","-70.7872819317,-33.0985373567","-70.7872586663,-33.0985376904","-70.7872425679,-33.0977424776","-70.7872658331,-33.097742144",180.97161654989594,0.002167527748612016
629,"-70.78721104889999,-33.0981406515","-70.7872307307,-33.098538091","-70.7872074652,-33.0985384247","-70.7871913672,-33.097743212","-70.7872146325,-33.0977428783",180.9715925660628,0.002167537140340575
630,"-70.78715984805,-33.0981413858","-70.7871795296,-33.0985388254","-70.7871562642,-33.098539159","-70.7871401666,-33.0977439462","-70.7871634318,-33.0977436126",180.9715681390644,0.0021675276179043005
631,"-70.7871086472,-33.0981421201","-70.7871283285,-33.0985395597","-70.7871050631,-33.0985398933","-70.787088966,-33.0977446805","-70.7871122312,-33.0977443469",180.97153797841077,0.00216752759980203
632,"-70.78705744634999,-33.098142854325005","-70.7870771274,-33.0985402939","-70.787053862,-33.0985406276","-70.7870377654,-33.0977454147","-70.7870610306,-33.0977450811",180.97150784380725,0.0021675276768659563
633,"-70.78700624552499,-33.098143588575","-70.7870259264,-33.0985410282","-70.7870026609,-33.0985413618","-70.7869865648,-33.097746149","-70.78700983,-33.0977458153",180.97148069674313,0.0021675323157467406
634,"-70.786955044675,-33.09814432282499","-70.7869747253,-33.0985417624","-70.7869514598,-33.0985420961","-70.7869353642,-33.0977468832","-70.7869586294,-33.0977465496",180.9714505349629,0.002167532297652058
635,"-70.78690384382502,-33.09814505702499","-70.7869235242,-33.0985424966","-70.7869002588,-33.0985428303","-70.7868841635,-33.0977476174","-70.7869074288,-33.0977472838",180.9714264047655,0.002167532279594755
636,"-70.78685264295001,-33.09814579115","-70.7868723231,-33.0985432308","-70.7868490577,-33.0985435644","-70.7868329629,-33.0977483515","-70.7868562281,-33.0977480179",180.97139911094595,0.0021675275099703184
637,"-70.7868014421,-33.09814652535","-70.786821122,-33.098543965","-70.7867978566,-33.0985442986","-70.7867817623,-33.0977490857","-70.7868050275,-33.0977487521",180.97136895030576,0.002167527491201959
638,"-70.78675024124999,-33.098147259475","-70.7867699209,-33.0985446992","-70.7867466555,-33.0985450327","-70.7867305617,-33.0977498198","-70.7867538269,-33.0977494862",180.9713386392461,0.002167527377974921
639,"-70.786699040375,-33.0981479936","-70.7867187198,-33.0985454333","-70.7866954544,-33.0985457669","-70.786679361,-33.0977505539","-70.7867026263,-33.0977502203",180.97131151902565,0.0021675321120298062
640,"-70.78664783952499,-33.0981487277","-70.7866675188,-33.0985461674","-70.7866442533,-33.098546501","-70.7866281604,-33.097751288","-70.7866514256,-33.0977509544",180.97128738843173,0.0021675320938902916
641,"-70.786596638675,-33.09814946175","-70.7866163177,-33.0985469015","-70.7865930522,-33.098547235","-70.7865769598,-33.097752022","-70.786600225,-33.0977516885",180.9712570506053,0.002167531884867886
642,"-70.7942417999,-33.0988395709","-70.7942615136,-33.0992370082","-70.7942382481,-33.0992373432","-70.7942220863,-33.0984421336","-70.7942453516,-33.0984417986",180.9754384546342,0.0021675223894846636
643,"-70.79419059885,-33.0988403081","-70.7942103123,-33.0992377454","-70.7941870468,-33.0992380804","-70.7941708855,-33.0984428708","-70.7941941508,-33.0984425358",180.97540829295238,0.002167522370641938
644,"-70.7941393978,-33.098841045300006","-70.794159111,-33.0992384826","-70.7941358455,-33.0992388176","-70.7941196847,-33.098443608","-70.79414295,-33.098443273",180.9753781320456,0.0021675223531295584
645,"-70.79408819675,-33.098841782475","-70.7941079097,-33.0992392198","-70.7940846442,-33.0992395548","-70.7940684839,-33.0984443451","-70.7940917492,-33.0984440102",180.975347820882,0.0021675222394274716
646,"-70.794036995675,-33.0988425196","-70.7940567084,-33.099239957","-70.7940334429,-33.0992402919","-70.794017283,-33.0984450822","-70.7940405484,-33.0984447473",180.97532052444205,0.0021675267827014197
647,"-70.7939857946,-33.098843256725","-70.7940055071,-33.0992406941","-70.7939822416,-33.0992410291","-70.7939660822,-33.0984458193","-70.7939893475,-33.0984454844",180.9752934065379,0.002167522202414284
648,"-70.79393459357499,-33.098843993825","-70.7939543059,-33.0992414312","-70.7939310403,-33.0992417662","-70.7939148814,-33.0984465564","-70.7939381467,-33.0984462215",180.97526625997747,0.0021675268418501694
649,"-70.7938833925,-33.098844730924995","-70.7939031046,-33.0992421683","-70.793879839,-33.0992425033","-70.7938636805,-33.0984472935","-70.7938869459,-33.0984469586",180.9752391130286,0.002167531480653165
650,"-70.793832191425,-33.09884546795","-70.7938519033,-33.0992429054","-70.7938286377,-33.0992432403","-70.7938124797,-33.0984480305","-70.793835745,-33.0984476956",180.97521181870272,0.0021675267093117997
651,"-70.7937809904,-33.098846205","-70.793800702,-33.0992436425","-70.7937774365,-33.0992439774","-70.7937612789,-33.0984487675","-70.7937845442,-33.0984484326",180.9751845513353,0.0021675220342019822
652,"-70.793729789325,-33.098846942025","-70.7937495007,-33.0992443795","-70.7937262352,-33.0992447144","-70.793710078,-33.0984495045","-70.7937333434,-33.0984491697",180.97515737667212,0.0021675265781756917
653,"-70.79367858825,-33.098847678999995","-70.7936982994,-33.0992451165","-70.7936750339,-33.0992454514","-70.7936588772,-33.0984502415","-70.7936821425,-33.0984499066",180.97513025956246,0.0021675219985185156
654,"-70.79362738717501,-33.098848416","-70.7936470981,-33.0992458535","-70.7936238325,-33.0992461884","-70.7936076764,-33.0984509785","-70.7936309417,-33.0984506436",180.97509708222518,0.002167526636626695
655,"-70.793576186075,-33.09884915295","-70.7935958968,-33.0992465905","-70.7935726312,-33.0992469253","-70.7935564755,-33.0984517154","-70.7935797408,-33.0984513806",180.97507277529547,0.00216752642745894
656,"-70.793524985025,-33.098849889875005","-70.7935446955,-33.0992473274","-70.7935214299,-33.0992476623","-70.7935052747,-33.0984524523","-70.79352854,-33.0984521175",180.97504264097248,0.0021675265054529698
657,"-70.79347378392501,-33.098850626775","-70.7934934942,-33.0992480643","-70.7934702286,-33.0992483992","-70.7934540738,-33.0984531892","-70.7934773391,-33.0984528544",180.97501851086216,0.002167526486624376
658,"-70.793422582875,-33.098851363675","-70.7934422929,-33.0992488012","-70.7934190273,-33.0992491361","-70.793402873,-33.0984539261","-70.7934261383,-33.0984535913",180.9749883492114,0.002167526468457574
659,"-70.79337138175,-33.0988521005","-70.7933910915,-33.0992495381","-70.793367826,-33.0992498729","-70.7933516721,-33.0984546629","-70.7933749374,-33.0984543281",180.97496105491388,0.0021675216985153085
660,"-70.7933201807,-33.0988528374","-70.7933398902,-33.099250275","-70.7933166247,-33.0992506098","-70.7933004713,-33.0984553998","-70.7933237366,-33.098455065",180.97493089402255,0.002167521680341752
661,"-70.7932689796,-33.0988535742","-70.7932886889,-33.0992510118","-70.7932654234,-33.0992513466","-70.7932492704,-33.0984561366","-70.7932725357,-33.0984558018",180.97490676390203,0.002167521662177446
662,"-70.79321777855,-33.098854311000004","-70.7932374876,-33.0992517486","-70.7932142221,-33.0992520834","-70.7931980696,-33.0984568734","-70.7932213349,-33.0984565386",180.9748766022706,0.0021675216433649303
663,"-70.79316657742501,-33.098855047775004","-70.7931862863,-33.0992524854","-70.7931630207,-33.0992528202","-70.7931468687,-33.0984576101","-70.793170134,-33.0984572754",180.9748493058694,0.002167526185986815
664,"-70.79311537635,-33.09885578455","-70.793135085,-33.0992532222","-70.7931118194,-33.099253557","-70.7930956678,-33.0984583469","-70.7931189332,-33.0984580121",180.97482218552767,0.002167530921613097
665,"-70.79306417525001,-33.0988565213","-70.7930838836,-33.099253959","-70.7930606181,-33.0992542937","-70.793044467,-33.0984590836","-70.7930677323,-33.0984587489",180.97479185068642,0.0021675213985659974
666,"-70.79301297414999,-33.098857258025","-70.7930326823,-33.0992546957","-70.7930094168,-33.0992550305","-70.7929932661,-33.0984598203","-70.7930165314,-33.0984594856",180.97476774679205,0.0021675214752201227
667,"-70.79296177307499,-33.098857994725","-70.792981481,-33.0992554324","-70.7929582155,-33.0992557672","-70.7929420652,-33.098460557","-70.7929653306,-33.0984602223",180.9747405998688,0.0021675261147084774
668,"-70.792910571975,-33.0988587314","-70.7929302797,-33.0992561691","-70.7929070141,-33.0992565039","-70.7928908644,-33.0984612937","-70.7929141297,-33.0984609589",180.9747104663508,0.002167526191976208
669,"-70.79285937085,-33.09885946805","-70.7928790783,-33.0992569058","-70.7928558128,-33.0992572405","-70.7928396635,-33.0984620303","-70.7928629288,-33.0984616956",180.97468314472502,0.0021675213259266333
670,"-70.792808169775,-33.0988602047","-70.792827877,-33.0992576425","-70.7928046115,-33.0992579772","-70.7927884626,-33.0984627669","-70.792811728,-33.0984624322",180.97465587492795,0.002167525964078978
671,"-70.79275696867501,-33.0988609413","-70.7927766757,-33.0992583791","-70.7927534101,-33.0992587138","-70.7927372618,-33.0984635035","-70.7927605271,-33.0984631688",180.97462571405958,0.002167525945877425
672,"-70.79270576754999,-33.098861677900004","-70.7927254743,-33.0992591157","-70.7927022088,-33.0992594504","-70.7926860609,-33.0984642401","-70.7927093262,-33.0984639054",180.9745985696291,0.0021675212714404755
673,"-70.79265456645,-33.098862414500005","-70.792674273,-33.0992598523","-70.7926510075,-33.099260187","-70.79263486,-33.0984649767","-70.7926581253,-33.098464642",180.97457443914163,0.0021675212526193087
674,"-70.79260336535,-33.098863151025","-70.7926230717,-33.0992605889","-70.7925998061,-33.0992609235","-70.7925836591,-33.0984657132","-70.7926069245,-33.0984653785",180.97454412595377,0.002167530453594708
675,"-70.79255216425,-33.098863887575","-70.7925718703,-33.0992613254","-70.7925486048,-33.0992616601","-70.7925324583,-33.0984664497","-70.7925557236,-33.0984661151",180.97451396719092,0.0021675211208538178
676,"-70.79250096312501,-33.098864624075","-70.792520669,-33.0992620619","-70.7924974034,-33.0992623966","-70.7924812574,-33.0984671862","-70.7925045227,-33.0984668516",180.97448682026803,0.002167525759636052
677,"-70.79244976199999,-33.09886536055","-70.7924694676,-33.0992627984","-70.7924462021,-33.0992631331","-70.7924300565,-33.0984679227","-70.7924533218,-33.098467588",180.97445970284926,0.0021675211806657588
678,"-70.792398560875,-33.098866097025","-70.7924182663,-33.0992635349","-70.7923950007,-33.0992638696","-70.7923788556,-33.0984686591","-70.7924021209,-33.0984683245",180.97443240572719,0.002167525723336927
679,"-70.79234735977501,-33.098866833500004","-70.7923670649,-33.0992642714","-70.7923437994,-33.099264606","-70.7923276547,-33.0984693956","-70.7923509201,-33.098469061",180.97440221783984,0.0021675256104214885
