name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
389,"-69.5271601709,-22.330857168450002","-69.5271813583,-22.3308484527","-69.5271813576,-22.3308658856","-69.5271389835,-22.3308658842","-69.5271389842,-22.3308484513",179.99787187868174,0.0043584256911001935
390,"-69.527160170225,-22.330874601300003","-69.5271813576,-22.3308658856","-69.527181357,-22.3308833184","-69.5271389828,-22.330883317","-69.5271389835,-22.3308658842",179.99802390941107,0.004358430289278554
391,"-69.52716016955,-22.33089203415","-69.527181357,-22.3308833184","-69.5271813563,-22.3309007513","-69.5271389821,-22.3309007499","-69.5271389828,-22.330883317",179.9978718792131,0.004358434887455869
392,"-69.527160168875,-22.33090946705","-69.5271813563,-22.3309007513","-69.5271813556,-22.3309181842","-69.5271389815,-22.3309181828","-69.5271389821,-22.3309007499",179.99802390190143,0.0043584291998614265
393,"-69.52716016822501,-22.33092689995","-69.5271813556,-22.3309181842","-69.527181355,-22.3309356171","-69.5271389808,-22.3309356157","-69.5271389815,-22.3309181828",179.99802388280915,0.004358428654419677
394,"-69.52716016755,-22.330944332799998","-69.527181355,-22.3309356171","-69.5271813543,-22.3309530499","-69.5271389801,-22.3309530485","-69.5271389808,-22.3309356157",179.99787186780407,0.004358433251863018
395,"-69.52716016689999,-22.330961765650002","-69.5271813543,-22.3309530499","-69.5271813537,-22.3309704828","-69.5271389795,-22.3309704814","-69.5271389801,-22.3309530485",179.99817590566846,0.004358432707883693
396,"-69.52716016625,-22.33097919855","-69.5271813537,-22.3309704828","-69.527181353,-22.3309879157","-69.5271389788,-22.3309879143","-69.5271389795,-22.3309704814",179.9978718805433,0.004358432163902403
397,"-69.52716016555,-22.33099663145","-69.527181353,-22.3309879157","-69.5271813523,-22.3310053486","-69.5271389781,-22.3310053472","-69.5271389788,-22.3309879143",179.99787188080916,0.004358431619189874
398,"-69.52716016490001,-22.331014064300003","-69.5271813523,-22.3310053486","-69.5271813517,-22.3310227814","-69.5271389775,-22.33102278","-69.5271389781,-22.3310053472",179.99817589588878,0.004358431073747671
399,"-69.52716016424999,-22.331031497149997","-69.5271813517,-22.3310227814","-69.527181351,-22.3310402143","-69.5271389768,-22.3310402129","-69.5271389775,-22.33102278",179.99787188134087,0.004358430528305063
400,"-69.52705248960001,-22.33205664635","-69.527073677,-22.3320479306","-69.5270736763,-22.3320653635","-69.5270313022,-22.3320653621","-69.5270313029,-22.3320479292",179.99787191632043,0.0043583882112707886
401,"-69.52705248895,-22.332074079199998","-69.5270736763,-22.3320653635","-69.5270736757,-22.3320827963","-69.5270313016,-22.3320827949","-69.5270313022,-22.3320653621",179.99817589041248,0.0043583876658053414
402,"-69.5270524883,-22.332091512050003","-69.5270736757,-22.3320827963","-69.527073675,-22.3321002292","-69.5270313009,-22.3321002278","-69.5270313016,-22.3320827949",179.99787191685272,0.004358387120339492
403,"-69.5270524876,-22.33210894495","-69.527073675,-22.3321002292","-69.5270736743,-22.3321176621","-69.5270313002,-22.3321176607","-69.5270313009,-22.3321002278",179.99787187844066,0.004358386576333333
404,"-69.52705248695,-22.332126377850003","-69.5270736743,-22.3321176621","-69.5270736737,-22.332135095","-69.5270312996,-22.3321350936","-69.5270313002,-22.3321176607",179.99817594023767,0.00435838603232677
405,"-69.5270524863,-22.3321438107","-69.5270736737,-22.332135095","-69.527073673,-22.3321525278","-69.5270312989,-22.3321525264","-69.5270312996,-22.3321350936",179.99787188610418,0.0043583854875905385
406,"-69.527052485625,-22.332161243550004","-69.527073673,-22.3321525278","-69.5270736724,-22.3321699607","-69.5270312982,-22.3321699593","-69.5270312989,-22.3321525264",179.99802390029686,0.004358390084960854
407,"-69.527052484975,-22.332178676450003","-69.5270736724,-22.3321699607","-69.5270736717,-22.3321873936","-69.5270312976,-22.3321873922","-69.5270312982,-22.3321699593",179.998023919883,0.0043583895394914245
408,"-69.5270524843,-22.332196109349997","-69.5270736717,-22.3321873936","-69.527073671,-22.3322048265","-69.5270312969,-22.3322048251","-69.5270312976,-22.3321873922",179.99787191844786,0.004358383851914642
409,"-69.527052483625,-22.3322135422","-69.527073671,-22.3322048265","-69.5270736704,-22.3322222593","-69.5270312962,-22.3322222579","-69.5270312969,-22.3322048251",179.99802388970284,0.004358388450743473
410,"-69.52705248295,-22.33223097505","-69.5270736704,-22.3322222593","-69.5270736697,-22.3322396922","-69.5270312955,-22.3322396908","-69.5270312962,-22.3322222579",179.99787189964195,0.004358393049571259
411,"-69.527052482275,-22.332248407950004","-69.5270736697,-22.3322396922","-69.527073669,-22.3322571251","-69.5270312949,-22.3322571237","-69.5270312955,-22.3322396908",179.99802392087076,0.004358387361995194
412,"-69.527052481625,-22.332265840850003","-69.527073669,-22.3322571251","-69.5270736684,-22.332274558","-69.5270312942,-22.3322745566","-69.5270312949,-22.3322571237",179.99802392111775,0.00435838681725329
413,"-69.52705248095,-22.3322832737","-69.5270736684,-22.332274558","-69.5270736677,-22.3322919908","-69.5270312935,-22.3322919894","-69.5270312942,-22.3322745566",179.99787186889336,0.004358391414616281
414,"-69.5270524803,-22.33230070655","-69.5270736677,-22.3322919908","-69.5270736671,-22.3323094237","-69.5270312929,-22.3323094223","-69.5270312935,-22.3322919894",179.99817594251692,0.004358390869144305
415,"-69.52705247965,-22.332318139450003","-69.5270736671,-22.3323094237","-69.5270736664,-22.3323268566","-69.5270312922,-22.3323268552","-69.5270312929,-22.3323094223",179.9978718816331,0.004358390325132017
416,"-69.52705247895,-22.332335572350004","-69.5270736664,-22.3323268566","-69.5270736657,-22.3323442895","-69.5270312915,-22.3323442881","-69.5270312922,-22.3323268552",179.99787190123766,0.004358389781119326
417,"-69.52705247829999,-22.3323530052","-69.5270736657,-22.3323442895","-69.5270736651,-22.3323617223","-69.5270312909,-22.3323617209","-69.5270312915,-22.3323442881",179.9981759327374,0.004358389236376967
418,"-69.52705247765,-22.33237043805","-69.5270736651,-22.3323617223","-69.5270736644,-22.3323791552","-69.5270312902,-22.3323791538","-69.5270312909,-22.3323617209",179.99787190177005,0.004358388691634205
419,"-69.52705277705,-22.33172083135","-69.5270739645,-22.3317121156","-69.5270739638,-22.3317295485","-69.5270315896,-22.3317295471","-69.5270315903,-22.3317121142",179.9978718918585,0.004358408990311476
420,"-69.52705277640001,-22.3317382642","-69.5270739638,-22.3317295485","-69.5270739632,-22.3317469813","-69.527031589,-22.3317469799","-69.5270315896,-22.3317295471",179.9981759053594,0.004358408444852515
421,"-69.52705277575,-22.33175569705","-69.5270739632,-22.3317469813","-69.5270739625,-22.3317644142","-69.5270315883,-22.3317644128","-69.527031589,-22.3317469799",179.9978718923902,0.00435840789939315
422,"-69.52705277505001,-22.33177312995","-69.5270739625,-22.3317644142","-69.5270739618,-22.3317818471","-69.5270315876,-22.3317818457","-69.5270315883,-22.3317644128",179.99787191199505,0.00435840735466265
423,"-69.5270527744,-22.331790562800002","-69.5270739618,-22.3317818471","-69.5270739612,-22.3317992799","-69.527031587,-22.3317992785","-69.5270315876,-22.3317818457",179.99817588670453,0.004358406810664139
424,"-69.52705277375,-22.33180799565","-69.5270739612,-22.3317992799","-69.5270739605,-22.3318167128","-69.5270315863,-22.3318167114","-69.527031587,-22.3317992785",179.99787189318835,0.004358406266665223
425,"-69.527052773075,-22.331825428549998","-69.5270739605,-22.3318167128","-69.5270739598,-22.3318341457","-69.5270315857,-22.3318341443","-69.5270315863,-22.3318167114",179.99802393421703,0.004358400579083353
426,"-69.52705277242501,-22.331842861400002","-69.5270739598,-22.3318341457","-69.5270739592,-22.3318515785","-69.527031585,-22.3318515771","-69.5270315857,-22.3318341443",179.99802386511175,0.004358400033621971
427,"-69.52705277175,-22.33186029425","-69.5270739592,-22.3318515785","-69.5270739585,-22.3318690114","-69.5270315843,-22.33186901","-69.527031585,-22.3318515771",179.99787193266326,0.004358404631010346
428,"-69.527052771075,-22.33187772715","-69.5270739585,-22.3318690114","-69.5270739578,-22.3318864443","-69.5270315837,-22.3318864429","-69.5270315843,-22.33186901",179.99802387694194,0.004358398944160022
429,"-69.52705277039999,-22.33189516005","-69.5270739578,-22.3318864443","-69.5270739571,-22.3319038772","-69.527031583,-22.3319038758","-69.5270315837,-22.3318864429",179.9978719138565,0.004358393257309938
430,"-69.527052769725,-22.331912592899997","-69.5270739571,-22.3319038772","-69.5270739565,-22.33192131","-69.5270315823,-22.3319213086","-69.527031583,-22.3319038758",179.99802390477726,0.004358397855426003
431,"-69.527052769075,-22.33193002575","-69.5270739565,-22.33192131","-69.5270739558,-22.3319387429","-69.5270315817,-22.3319387415","-69.5270315823,-22.3319213086",179.9980239163604,0.00435839731069472
432,"-69.5270527684,-22.331947458649996","-69.5270739558,-22.3319387429","-69.5270739551,-22.3319561758","-69.527031581,-22.3319561744","-69.5270315817,-22.3319387415",179.99787187597673,0.004358391622383695
433,"-69.52705276774999,-22.3319648915","-69.5270739551,-22.3319561758","-69.5270739545,-22.3319736086","-69.5270315804,-22.3319736072","-69.527031581,-22.3319561744",179.9981759276621,0.004358391076920775
434,"-69.5270527671,-22.331982324349998","-69.5270739545,-22.3319736086","-69.5270739538,-22.3319910415","-69.5270315797,-22.3319910401","-69.5270315804,-22.3319736072",179.9978718765097,0.004358390532919109
435,"-69.5270527664,-22.331999757250003","-69.5270739538,-22.3319910415","-69.5270739531,-22.3320084744","-69.527031579,-22.332008473","-69.5270315797,-22.3319910401",179.99787191545244,0.004358389988915478
436,"-69.52705276575,-22.3320171901","-69.5270739531,-22.3320084744","-69.5270739525,-22.3320259072","-69.5270315784,-22.3320259058","-69.527031579,-22.332008473",179.9981759090071,0.004358389444182177
437,"-69.5270527651,-22.332034622949998","-69.5270739525,-22.3320259072","-69.5270739518,-22.3320433401","-69.5270315777,-22.3320433387","-69.5270315784,-22.3320259058",179.997871915985,0.004358388899448472
438,"-69.5270528028,-22.331387409550004","-69.5270739902,-22.3313786938","-69.5270739895,-22.3313961267","-69.5270316154,-22.3313961253","-69.5270316161,-22.3313786924",179.997871886771,0.004358409121543843
439,"-69.52705280215,-22.3314048424","-69.5270739895,-22.3313961267","-69.5270739889,-22.3314135595","-69.5270316148,-22.3314135581","-69.5270316154,-22.3313961253",179.99817590099883,0.004358408577555548
440,"-69.52705280149999,-22.33142227525","-69.5270739889,-22.3314135595","-69.5270739882,-22.3314309924","-69.5270316141,-22.331430991","-69.5270316148,-22.3314135581",179.99787188730375,0.0043584080335668475
441,"-69.52705280079999,-22.33143970815","-69.5270739882,-22.3314309924","-69.5270739875,-22.3314484253","-69.5270316134,-22.3314484239","-69.5270316141,-22.331430991",179.9978719069079,0.0043584074888453495
442,"-69.52705280014999,-22.33145714105","-69.5270739875,-22.3314484253","-69.5270739869,-22.3314658582","-69.5270316128,-22.3314658568","-69.5270316134,-22.3314484239",179.9981759121468,0.004358406944123448
443,"-69.5270527995,-22.331474573900003","-69.5270739869,-22.3314658582","-69.5270739862,-22.331483291","-69.5270316121,-22.3314832896","-69.5270316128,-22.3314658568",179.9978718758939,0.004358406398671874
444,"-69.52705279885,-22.33149200675","-69.5270739862,-22.331483291","-69.5270739856,-22.3315007239","-69.5270316115,-22.3315007225","-69.5270316121,-22.3314832896",179.9981759126021,0.004358405853219897
445,"-69.5270527982,-22.33150943965","-69.5270739856,-22.3315007239","-69.5270739849,-22.3315181568","-69.5270316108,-22.3315181554","-69.5270316115,-22.3315007225",179.99787186929444,0.004358405309227616
446,"-69.5270527975,-22.33152687255","-69.5270739849,-22.3315181568","-69.5270739842,-22.3315355897","-69.5270316101,-22.3315355883","-69.5270316108,-22.3315181554",179.99787190823753,0.0043584047652349325
447,"-69.52705279685,-22.3315443054","-69.5270739842,-22.3315355897","-69.5270739836,-22.3315530225","-69.5270316095,-22.3315530211","-69.5270316101,-22.3315355883",179.99817590282316,0.004358404220512575
448,"-69.5270527962,-22.331561738250002","-69.5270739836,-22.3315530225","-69.5270739829,-22.3315704554","-69.5270316088,-22.331570454","-69.5270316095,-22.3315530211",179.99787190876987,0.004358403675789815
449,"-69.5270527955,-22.33157917115","-69.5270739829,-22.3315704554","-69.5270739822,-22.3315878883","-69.5270316081,-22.3315878869","-69.5270316088,-22.331570454",179.9978718703578,0.0043584031303342576
450,"-69.52705279485001,-22.33159660405","-69.5270739822,-22.3315878883","-69.5270739816,-22.3316053212","-69.5270316075,-22.3316053198","-69.5270316081,-22.3315878869",179.9981759333093,0.004358402584878298
451,"-69.5270527942,-22.331614036900003","-69.5270739816,-22.3316053212","-69.5270739809,-22.331622754","-69.5270316068,-22.3316227526","-69.5270316075,-22.3316053198",179.99787185868263,0.004358402040885158
452,"-69.52705279355,-22.33163146975","-69.5270739809,-22.331622754","-69.5270739803,-22.3316401869","-69.5270316062,-22.3316401855","-69.5270316068,-22.3316227526",179.99817593376514,0.004358401496891615
453,"-69.52705279290001,-22.331648902650002","-69.5270739803,-22.3316401869","-69.5270739796,-22.3316576198","-69.5270316055,-22.3316576184","-69.5270316062,-22.3316401855",179.99787189076102,0.0043584009521652756
454,"-69.5270527922,-22.33166633555","-69.5270739796,-22.3316576198","-69.5270739789,-22.3316750527","-69.5270316048,-22.3316750513","-69.5270316055,-22.3316576184",179.99787191036512,0.004358400407438533
455,"-69.52705279155,-22.331683768399998","-69.5270739789,-22.3316750527","-69.5270739783,-22.3316924855","-69.5270316042,-22.3316924841","-69.5270316048,-22.3316750513",179.99817588530806,0.004358399861982117
456,"-69.5270527909,-22.331701201250002","-69.5270739783,-22.3316924855","-69.5270739776,-22.3317099184","-69.5270316035,-22.331709917","-69.5270316042,-22.3316924841",179.99787191089763,0.004358399316525299
457,"-69.52705280250001,-22.33105271275","-69.5270739899,-22.331043997","-69.5270739892,-22.3310614299","-69.5270316151,-22.3310614285","-69.5270316158,-22.3310439956",179.99787190100375,0.004358419581099584
458,"-69.52705280185,-22.331070145600002","-69.5270739892,-22.3310614299","-69.5270739886,-22.3310788627","-69.5270316145,-22.3310788613","-69.5270316151,-22.3310614285",179.99817587728342,0.004358419035657375
459,"-69.5270528012,-22.331087578450003","-69.5270739886,-22.3310788627","-69.5270739879,-22.3310962956","-69.5270316138,-22.3310962942","-69.5270316145,-22.3310788613",179.99787190153512,0.004358418490214748
460,"-69.5270528005,-22.331105011349997","-69.5270739879,-22.3310962956","-69.5270739872,-22.3311137285","-69.5270316131,-22.3311137271","-69.5270316138,-22.3310962942",179.9978718631241,0.004358417946231831
461,"-69.52705279985,-22.331122444200002","-69.5270739872,-22.3311137285","-69.5270739866,-22.3311311613","-69.5270316125,-22.3311311599","-69.5270316131,-22.3311137271",179.99817591664504,0.004358417402250079
462,"-69.52705279919999,-22.33113987705","-69.5270739866,-22.3311311613","-69.5270739859,-22.3311485942","-69.5270316118,-22.3311485928","-69.5270316125,-22.3311311599",179.997871882995,0.004358416857537075
463,"-69.52705279855,-22.33115730995","-69.5270739859,-22.3311485942","-69.5270739853,-22.3311660271","-69.5270316112,-22.3311660257","-69.5270316118,-22.3311485928",179.99817592756438,0.004358416312822113
464,"-69.5270527979,-22.3311747428","-69.5270739853,-22.3311660271","-69.5270739846,-22.3311834599","-69.5270316105,-22.3311834585","-69.5270316112,-22.3311660257",179.99787185198034,0.004358415767377484
465,"-69.5270527972,-22.331192175650003","-69.5270739846,-22.3311834599","-69.5270739839,-22.3312008928","-69.5270316098,-22.3312008914","-69.5270316105,-22.3311834585",179.9978719031311,0.004358415221932436
466,"-69.52705279655,-22.33120960855","-69.5270739839,-22.3312008928","-69.5270739833,-22.3312183257","-69.5270316092,-22.3312183243","-69.5270316098,-22.3312008914",179.99817588957058,0.0043584146779470975
467,"-69.52705279589999,-22.33122704145","-69.5270739833,-22.3312183257","-69.5270739826,-22.3312357586","-69.5270316085,-22.3312357572","-69.5270316092,-22.3312183243",179.99787190366362,0.004358414133961355
468,"-69.5270527952,-22.3312444743","-69.5270739826,-22.3312357586","-69.5270739819,-22.3312531914","-69.5270316078,-22.33125319","-69.5270316085,-22.3312357572",179.99787187238275,0.00435841358924593
469,"-69.52705279455,-22.331261907149997","-69.5270739819,-22.3312531914","-69.5270739813,-22.3312706243","-69.5270316072,-22.3312706229","-69.5270316078,-22.33125319",179.9981759289326,0.004358413044530117
470,"-69.5270527939,-22.331279340050003","-69.5270739813,-22.3312706243","-69.5270739806,-22.3312880572","-69.5270316065,-22.3312880558","-69.5270316072,-22.3312706229",179.99787186578385,0.004358412499081498
471,"-69.52705279325,-22.3312967729","-69.5270739806,-22.3312880572","-69.52707398,-22.33130549","-69.5270316059,-22.3313054886","-69.5270316065,-22.3312880558",179.99817589958576,0.004358411953634031
472,"-69.5270527926,-22.331314205749997","-69.52707398,-22.33130549","-69.5270739793,-22.3313229229","-69.5270316052,-22.3313229215","-69.5270316059,-22.3313054886",179.99787188565415,0.0043584114096478395
473,"-69.52705279189999,-22.33133163865","-69.5270739793,-22.3313229229","-69.5270739786,-22.3313403558","-69.5270316045,-22.3313403544","-69.5270316052,-22.3313229215",179.99787188592052,0.004358410865659675
474,"-69.52705279125,-22.3313490715","-69.5270739786,-22.3313403558","-69.527073978,-22.3313577886","-69.5270316039,-22.3313577872","-69.5270316045,-22.3313403544",179.9981759196085,0.0043584103209418305
475,"-69.52705279060001,-22.33136650435","-69.527073978,-22.3313577886","-69.5270739773,-22.3313752215","-69.5270316032,-22.3313752201","-69.5270316039,-22.3313577872",179.99787188645246,0.004358409776223596
476,"-69.5270528283,-22.33071929095","-69.5270740157,-22.3307105752","-69.527074015,-22.3307280081","-69.5270316409,-22.3307280067","-69.5270316416,-22.3307105738",179.99787187657722,0.004358429997744873
477,"-69.52705282765,-22.330736723799998","-69.527074015,-22.3307280081","-69.5270740144,-22.3307454409","-69.5270316403,-22.3307454395","-69.5270316409,-22.3307280067",179.99817587292318,0.004358429453772043
478,"-69.52705282699999,-22.330754156650002","-69.5270740144,-22.3307454409","-69.5270740137,-22.3307628738","-69.5270316396,-22.3307628724","-69.5270316403,-22.3307454395",179.99787189644871,0.00435842890979881
479,"-69.52705282630001,-22.33077158955","-69.5270740137,-22.3307628738","-69.527074013,-22.3307803067","-69.5270316389,-22.3307803053","-69.5270316396,-22.3307628724",179.99787187737576,0.0043584283650927765
480,"-69.52705282565,-22.33078902245","-69.527074013,-22.3307803067","-69.5270740124,-22.3307977396","-69.5270316383,-22.3307977382","-69.5270316389,-22.3307803053",179.9981759227485,0.0043584278203863385
481,"-69.527052825,-22.330806455300003","-69.5270740124,-22.3307977396","-69.5270740117,-22.3308151724","-69.5270316376,-22.330815171","-69.5270316383,-22.3307977382",179.99787184636136,0.004358427274950224
482,"-69.52705282432501,-22.330823888149997","-69.5270740117,-22.3308151724","-69.5270740111,-22.3308326053","-69.5270316369,-22.3308326039","-69.5270316376,-22.330815171",179.99802392002744,0.004358431872400792
483,"-69.527052823675,-22.330841321050002","-69.5270740111,-22.3308326053","-69.5270740104,-22.3308500382","-69.5270316363,-22.3308500368","-69.5270316369,-22.3308326039",179.99802386225838,0.004358431328423978
484,"-69.52705282299999,-22.33085875395","-69.5270740104,-22.3308500382","-69.5270740097,-22.3308674711","-69.5270316356,-22.3308674697","-69.5270316363,-22.3308500368",179.9978718980442,0.004358425641559674
485,"-69.527052822325,-22.330876186799998","-69.5270740097,-22.3308674711","-69.5270740091,-22.3308849039","-69.5270316349,-22.3308849025","-69.5270316356,-22.3308674697",179.99802389009426,0.004358430239737941
486,"-69.52705282165,-22.330893619650002","-69.5270740091,-22.3308849039","-69.5270740084,-22.3309023368","-69.5270316342,-22.3309023354","-69.5270316349,-22.3308849025",179.99787187923766,0.0043584348379151604
487,"-69.527052820975,-22.33091105255","-69.5270740084,-22.3309023368","-69.5270740077,-22.3309197697","-69.5270316336,-22.3309197683","-69.5270316342,-22.3309023354",179.9980238825849,0.004358429149589904
488,"-69.527052820325,-22.330928485450002","-69.5270740077,-22.3309197697","-69.5270740071,-22.3309372026","-69.5270316329,-22.3309372012","-69.5270316336,-22.3309197683",179.99802390217081,0.004358428604148118
489,"-69.52705281965,-22.3309459183","-69.5270740071,-22.3309372026","-69.5270740064,-22.3309546354","-69.5270316322,-22.330954634","-69.5270316329,-22.3309372012",179.99787186782788,0.004358433202322199
490,"-69.527052819,-22.330963351150004","-69.5270740064,-22.3309546354","-69.5270740058,-22.3309720683","-69.5270316316,-22.3309720669","-69.5270316322,-22.330954634",179.99817590568915,0.0043584326583428375
491,"-69.52705281835,-22.330980784050002","-69.5270740058,-22.3309720683","-69.5270740051,-22.3309895012","-69.5270316309,-22.3309894998","-69.5270316316,-22.3309720669",179.99787188056757,0.0043584321143615105
492,"-69.52705281765,-22.330998216949997","-69.5270740051,-22.3309895012","-69.5270740044,-22.3310069341","-69.5270316302,-22.3310069327","-69.5270316309,-22.3309894998",179.99787191951071,0.0043584315696489455
493,"-69.527052817,-22.3310156498","-69.5270740044,-22.3310069341","-69.5270740038,-22.3310243669","-69.5270316296,-22.3310243655","-69.5270316302,-22.3310069327",179.9981758572319,0.004358431024206704
494,"-69.52705281635,-22.33103308265","-69.5270740038,-22.3310243669","-69.5270740031,-22.3310417998","-69.5270316289,-22.3310417984","-69.5270316296,-22.3310243655",179.997871900704,0.00435843047876406
495,"-69.5269500854,-22.33205664305","-69.5269712728,-22.3320479273","-69.5269712721,-22.3320653602","-69.526928898,-22.3320653588","-69.5269288987,-22.3320479259",179.9978718969823,0.004358388210643077
496,"-69.52695008475,-22.332074075900003","-69.5269712721,-22.3320653602","-69.5269712715,-22.332082793","-69.5269288974,-22.3320827916","-69.526928898,-22.3320653588",179.99817590975118,0.004358387666639287
497,"-69.52695008410001,-22.33209150875","-69.5269712715,-22.332082793","-69.5269712708,-22.3321002259","-69.5269288967,-22.3321002245","-69.5269288974,-22.3320827916",179.99787191685232,0.004358387121904266
498,"-69.5269500834,-22.33210894165","-69.5269712708,-22.3321002259","-69.5269712701,-22.3321176588","-69.526928896,-22.3321176574","-69.5269288967,-22.3321002245",179.99787189778,0.004358386577167279
499,"-69.52695008275,-22.332126374500003","-69.5269712701,-22.3321176588","-69.5269712695,-22.3321350916","-69.5269288954,-22.3321350902","-69.526928896,-22.3321176574",179.998175910435,0.004358386031700622
500,"-69.5269500821,-22.332143807349997","-69.5269712695,-22.3321350916","-69.5269712688,-22.3321525245","-69.5269288947,-22.3321525231","-69.5269288954,-22.3321350902",179.99787189831181,0.004358385486233563
501,"-69.526950081425,-22.332161240250002","-69.5269712688,-22.3321525245","-69.5269712682,-22.3321699574","-69.526928894,-22.332169956","-69.5269288947,-22.3321525231",179.99802390029686,0.004358390085063971
502,"-69.526950080775,-22.332178673100003","-69.5269712682,-22.3321699574","-69.5269712675,-22.3321873902","-69.5269288934,-22.3321873888","-69.526928894,-22.332169956",179.99802390854705,0.00435838954105776
503,"-69.5269500801,-22.332196105950004","-69.5269712675,-22.3321873902","-69.5269712668,-22.3322048231","-69.5269288927,-22.3322048217","-69.5269288934,-22.3321873888",179.99787191844854,0.00435838385348254
504,"-69.526950079425,-22.332213538850002","-69.5269712668,-22.3322048231","-69.5269712662,-22.332222256","-69.526928892,-22.3322222546","-69.5269288927,-22.3322048217",179.99802388169934,0.0043583884508481534
505,"-69.52695007874999,-22.33223097175","-69.5269712662,-22.332222256","-69.5269712655,-22.3322396889","-69.5269288913,-22.3322396875","-69.526928892,-22.3322222546",179.99787191898037,0.004358393048212721
506,"-69.526950078075,-22.3322484046","-69.5269712655,-22.3322396889","-69.5269712648,-22.3322571217","-69.5269288907,-22.3322571203","-69.5269288913,-22.3322396875",179.998023909535,0.004358387360638219
507,"-69.526950077425,-22.332265837450002","-69.5269712648,-22.3322571217","-69.5269712642,-22.3322745546","-69.52692889,-22.3322745532","-69.5269288907,-22.3322571203",179.99802388244063,0.004358386816628705
508,"-69.52695007675,-22.332283270350004","-69.5269712642,-22.3322745546","-69.5269712635,-22.3322919875","-69.5269288893,-22.3322919861","-69.52692889,-22.3322745532",179.99787193911652,0.004358391415451789
509,"-69.52695007610001,-22.3323007032","-69.5269712635,-22.3322919875","-69.5269712629,-22.3323094203","-69.5269288887,-22.3323094189","-69.5269288893,-22.3322919861",179.99817589337596,0.004358390870710641
510,"-69.52695007545,-22.33231813605","-69.5269712629,-22.3323094203","-69.5269712622,-22.3323268532","-69.526928888,-22.3323268518","-69.5269288887,-22.3323094189",179.99787192031067,0.004358390325238261
511,"-69.52695007474999,-22.33233556895","-69.5269712622,-22.3323268532","-69.5269712615,-22.3323442861","-69.5269288873,-22.3323442847","-69.526928888,-22.3323268518",179.99787190123766,0.004358389779763916
512,"-69.5269500741,-22.332353001799998","-69.5269712615,-22.3323442861","-69.5269712609,-22.3323617189","-69.5269288867,-22.3323617175","-69.5269288873,-22.3323442847",179.99817593273758,0.004358389235021557
513,"-69.52695007345,-22.332370434650002","-69.5269712609,-22.3323617189","-69.5269712602,-22.3323791518","-69.526928886,-22.3323791504","-69.5269288867,-22.3323617175",179.99787188243135,0.0043583886910096205
514,"-69.52695037285,-22.33172082795","-69.5269715603,-22.3317121122","-69.5269715596,-22.3317295451","-69.5269291854,-22.3317295437","-69.5269291861,-22.3317121108",179.99787189185804,0.004358408989686887
515,"-69.52695037219999,-22.3317382608","-69.5269715596,-22.3317295451","-69.526971559,-22.3317469779","-69.5269291848,-22.3317469765","-69.5269291854,-22.3317295437",179.99817588602087,0.004358408445689585
516,"-69.52695037155,-22.331755693650003","-69.526971559,-22.3317469779","-69.5269715583,-22.3317644108","-69.5269291841,-22.3317644094","-69.5269291848,-22.3317469765",179.99787193106778,0.0043584079009610505
517,"-69.52695037085,-22.331773126550004","-69.5269715583,-22.3317644108","-69.5269715576,-22.3317818437","-69.5269291834,-22.3317818423","-69.5269291841,-22.3317644094",179.99787189265595,0.00435840735623055
518,"-69.5269503702,-22.3317905594","-69.5269715576,-22.3317818437","-69.526971557,-22.3317992765","-69.5269291828,-22.3317992751","-69.5269291834,-22.3317818423",179.9981759060433,0.004358406810770379
519,"-69.52695036955001,-22.33180799225","-69.526971557,-22.3317992765","-69.5269715563,-22.3318167094","-69.5269291821,-22.331816708","-69.5269291828,-22.3317992751",179.99787189318852,0.004358406265309804
520,"-69.52695036887499,-22.33182542515","-69.5269715563,-22.3318167094","-69.5269715556,-22.3318341423","-69.5269291815,-22.3318341409","-69.5269291821,-22.331816708",179.9980238955389,0.004358400578458764
521,"-69.526950368225,-22.331842857999998","-69.5269715556,-22.3318341423","-69.526971555,-22.3318515751","-69.5269291808,-22.3318515737","-69.5269291815,-22.3318341409",179.99802390378966,0.004358400034459042
522,"-69.52695036755,-22.331860290850003","-69.526971555,-22.3318515751","-69.5269715543,-22.331869008","-69.5269291801,-22.3318690066","-69.5269291808,-22.3318515737",179.9978718939861,0.004358404632578246
523,"-69.526950366875,-22.33187772375","-69.5269715543,-22.331869008","-69.5269715536,-22.3318864409","-69.5269291795,-22.3318864395","-69.5269291801,-22.3318690066",179.99802391561815,0.004358398944997093
524,"-69.5269503662,-22.33189515665","-69.5269715536,-22.3318864409","-69.5269715529,-22.3319038738","-69.5269291788,-22.3319038724","-69.5269291795,-22.3318864395",179.9978718945186,0.00435839325668535
525,"-69.52695036552501,-22.331912589500003","-69.5269715529,-22.3319038738","-69.5269715523,-22.3319213066","-69.5269291781,-22.3319213052","-69.5269291788,-22.3319038724",179.99802388543827,0.004358397854070586
526,"-69.526950364875,-22.331930022349997","-69.5269715523,-22.3319213066","-69.5269715516,-22.3319387395","-69.5269291775,-22.3319387381","-69.5269291781,-22.3319213052",179.99802391635944,0.004358397310070131
527,"-69.52695036419999,-22.331947455250003","-69.5269715516,-22.3319387395","-69.5269715509,-22.3319561724","-69.5269291768,-22.331956171","-69.5269291775,-22.3319387381",179.99787189531617,0.0043583916232207654
